station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,7,39,12,,
DENI042,1,11,7,36,11,,
DENI042,2,10,6,33,11,,
DENI042,3,11,7,30,14,0.5,
DENI042,4,9,6,31,11,0.4,
DENI042,5,10,6,34,12,0.7,
DENI042,6,10,6,23,21,0.6,
DENI042,7,16,9,10,33,0.6,
DENI042,8,18,10,19,33,1,
DENI042,9,23,12,27,35,1,
DENI042,10,17,10,50,19,1,
DENI042,11,13,6,85,5,1,
DENI042,12,8,4,92,4,0.9,
DENI042,13,7,3,92,4,1,
DENI042,14,13,5,92,4,1,
DENI042,15,10,5,93,4,1,
DENI042,16,9,5,94,5,1,
DENI042,17,12,5,92,5,2,
DENI042,18,14,6,65,19,1,
DENI042,19,30,8,38,26,1,
DENI042,20,16,7,37,21,1,
DENI042,21,15,8,36,20,1,
DENI042,22,15,9,33,,1,
DENI042,23,14,8,,15,1,
DENI068,0,23,11,,28,,0.35
DENI068,1,25,12,,28,,0.34
DENI068,2,19,11,,27,,0.32
DENI068,3,18,10,,29,,0.3
DENI068,4,17,10,,34,,0.28
DENI068,5,20,11,,34,,0.26
DENI068,6,40,21,,38,,0.28
DENI068,7,30,12,,42,,0.3
DENI068,8,25,11,,37,,0.32
DENI068,9,27,11,,37,,0.32
DENI068,10,23,9,,31,,0.32
DENI068,11,18,6,,23,,0.32
DENI068,12,14,4,,18,,0.32
DENI068,13,15,5,,25,,0.31
DENI068,14,15,6,,26,,0.28
DENI068,15,19,6,,37,,0.27
DENI068,16,20,6,,40,,0.26
DENI068,17,25,7,,48,,0.27
DENI068,18,35,9,,73,,0.31
DENI068,19,48,14,,75,,0.37
DENI068,20,47,13,,53,,0.4
DENI068,21,39,13,,54,,0.42
DENI068,22,30,12,,46,,0.44
DENI068,23,26,13,,,,0.46
