station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,19,14,44,11,,
DENI042,1,19,13,42,8,,
DENI042,2,20,14,41,12,,
DENI042,3,21,14,48,11,,
DENI042,4,21,14,58,,,
DENI042,5,18,13,59,14,,
DENI042,6,22,14,57,19,,
DENI042,7,22,14,60,16,,
DENI042,8,21,14,62,13,,
DENI042,9,19,12,68,10,,
DENI042,10,20,12,74,8,,
DENI042,11,24,12,81,8,,
DENI042,12,25,12,84,8,,
DENI042,13,32,11,88,6,,
DENI042,14,29,10,88,6,,
DENI042,15,35,10,94,6,0.1,
DENI042,16,18,8,95,6,,
DENI042,17,18,10,91,8,0.1,
DENI042,18,22,14,91,10,0.2,
DENI042,19,28,16,77,13,,
DENI042,20,27,16,47,26,,
DENI042,21,29,18,40,22,,
DENI042,22,29,19,,17,,
DENI042,23,28,20,40,14,,
DENI068,0,23,15,,28,,0.32
DENI068,1,23,14,,28,,0.32
DENI068,2,22,14,,21,,0.32
DENI068,3,23,14,,20,,0.32
DENI068,4,26,14,,33,,0.3
DENI068,5,25,13,,43,,0.29
DENI068,6,24,14,,25,,0.28
DENI068,7,27,15,,25,,0.27
DENI068,8,25,13,,23,,0.26
DENI068,9,20,12,,17,,0.26
DENI068,10,20,11,,13,,0.25
DENI068,11,19,11,,17,,0.26
DENI068,12,19,10,,15,,0.26
DENI068,13,19,9,,19,,0.25
DENI068,14,17,8,,16,,0.25
DENI068,15,15,7,,17,,0.25
DENI068,16,15,7,,19,,0.25
DENI068,17,20,10,,16,,0.25
DENI068,18,26,13,,27,,0.26
DENI068,19,29,17,,31,,0.27
DENI068,20,33,20,,45,,0.29
DENI068,21,42,24,,45,,0.31
DENI068,22,35,23,,,,0.32
DENI068,23,33,22,,33,,0.33
