station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,13,9,29,,,
DENI042,1,10,8,32,9,,
DENI042,2,11,8,30,7,,
DENI042,3,13,10,12,22,,
DENI042,4,16,13,15,20,,
DENI042,5,15,12,21,11,,
DENI042,6,16,13,17,14,,
DENI042,7,16,13,17,12,,
DENI042,8,18,14,13,16,,
DENI042,9,22,18,7,29,0.5,
DENI042,10,28,24,11,35,1,
DENI042,11,26,22,26,28,1,
DENI042,12,18,14,67,5,1,
DENI042,13,16,12,71,5,2,
DENI042,14,14,11,73,5,2,
DENI042,15,15,11,72,6,2,
DENI042,16,15,12,70,7,2,
DENI042,17,15,12,58,13,1,
DENI042,18,16,12,51,14,1,
DENI042,19,17,14,28,22,0,
DENI042,20,19,16,25,21,0.3,
DENI042,21,19,15,22,22,,
DENI042,22,20,17,22,19,,
DENI042,23,21,18,,15,,
DENI068,0,25,21,,43,,0.84
DENI068,1,23,20,,40,,0.87
DENI068,2,22,18,,,,0.85
DENI068,3,21,17,,35,,0.83
DENI068,4,21,17,,34,,0.79
DENI068,5,21,17,,30,,0.75
DENI068,6,20,16,,28,,0.72
DENI068,7,22,18,,31,,0.68
DENI068,8,24,19,,32,,0.65
DENI068,9,25,21,,32,,0.62
DENI068,10,26,22,,33,,0.62
DENI068,11,25,21,,36,,0.6
DENI068,12,19,15,,20,,0.56
DENI068,13,24,13,,18,,0.52
DENI068,14,33,15,,21,,0.49
DENI068,15,28,14,,30,,0.47
DENI068,16,28,14,,46,,0.45
DENI068,17,25,16,,64,,0.46
DENI068,18,24,19,,55,,0.46
DENI068,19,28,23,,56,,0.5
DENI068,20,28,23,,53,,0.55
DENI068,21,26,22,,51,,0.61
DENI068,22,26,23,,41,,0.65
DENI068,23,28,24,,40,,0.69
