station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,18,14,59,8,,
DENI042,1,17,14,63,9,,
DENI042,2,15,12,74,7,,
DENI042,3,13,10,74,7,0.1,
DENI042,4,13,10,64,,,
DENI042,5,12,9,61,11,,
DENI042,6,14,9,28,30,,
DENI042,7,23,13,12,49,0.2,
DENI042,8,24,14,20,52,0.5,
DENI042,9,24,13,37,33,0.2,
DENI042,10,20,10,76,14,0.7,
DENI042,11,15,8,92,6,1,
DENI042,12,16,9,94,6,0.9,
DENI042,13,16,8,95,6,2,
DENI042,14,15,8,100,6,1,
DENI042,15,18,10,102,6,1,
DENI042,16,18,11,102,6,0.5,
DENI042,17,19,11,101,7,0.4,
DENI042,18,17,9,97,7,0.3,
DENI042,19,19,9,63,21,,
DENI042,20,19,10,47,24,0.4,
DENI042,21,17,9,43,20,0,
DENI042,22,14,8,,15,,
DENI042,23,14,8,48,11,,
DENI068,0,23,16,,25,,0.27
DENI068,1,21,14,,22,,0.27
DENI068,2,21,15,,32,,0.27
DENI068,3,22,16,,35,,0.27
DENI068,4,65,20,,45,,0.27
DENI068,5,116,24,,53,,0.28
DENI068,6,76,19,,68,,0.34
DENI068,7,51,15,,65,,0.38
DENI068,8,47,15,,50,,0.4
DENI068,9,34,14,,47,,0.39
DENI068,10,35,12,,39,,0.4
DENI068,11,25,9,,21,,0.4
DENI068,12,23,9,,30,,0.41
DENI068,13,19,8,,21,,0.39
DENI068,14,17,7,,30,,0.35
DENI068,15,20,9,,25,,0.32
DENI068,16,23,10,,26,,0.31
DENI068,17,23,11,,22,,0.31
DENI068,18,23,10,,31,,0.32
DENI068,19,32,11,,77,,0.38
DENI068,20,33,14,,84,,0.41
DENI068,21,26,13,,71,,0.43
DENI068,22,26,15,,,,0.45
DENI068,23,26,15,,46,,0.45
