station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,6,28,6,,
DENI042,1,8,6,23,6,,
DENI042,2,10,7,35,7,,
DENI042,3,13,10,60,5,,
DENI042,4,14,10,73,4,,
DENI042,5,14,10,68,4,,
DENI042,6,13,10,71,4,,
DENI042,7,15,10,69,4,,
DENI042,8,16,11,72,4,,
DENI042,9,15,10,75,4,,
DENI042,10,13,9,76,3,,
DENI042,11,11,8,79,3,,
DENI042,12,10,6,82,3,,
DENI042,13,9,5,82,3,,
DENI042,14,8,5,81,3,,
DENI042,15,6,4,82,3,,
DENI042,16,7,4,84,4,,
DENI042,17,6,3,83,4,,
DENI042,18,7,4,81,5,,
DENI042,19,7,4,75,7,,
DENI042,20,7,4,60,9,,
DENI042,21,8,4,42,12,,
DENI042,22,7,4,37,9,,
DENI042,23,6,4,35,,,
DENI068,0,11,7,,15,,0.25
DENI068,1,12,7,,14,,0.25
DENI068,2,16,10,,9,,0.25
DENI068,3,17,11,,6,,0.23
DENI068,4,16,11,,5,,0.22
DENI068,5,16,10,,7,,0.21
DENI068,6,15,9,,6,,0.2
DENI068,7,16,10,,7,,0.19
DENI068,8,17,10,,9,,0.18
DENI068,9,16,9,,9,,0.18
DENI068,10,15,9,,8,,0.18
DENI068,11,12,8,,8,,0.19
DENI068,12,11,6,,8,,0.2
DENI068,13,11,6,,9,,0.2
DENI068,14,10,5,,11,,0.21
DENI068,15,10,4,,12,,0.22
DENI068,16,10,4,,15,,0.22
DENI068,17,9,4,,18,,0.23
DENI068,18,10,4,,17,,0.23
DENI068,19,14,7,,20,,0.24
DENI068,20,11,5,,23,,0.25
DENI068,21,12,6,,34,,0.27
DENI068,22,10,5,,32,,0.27
DENI068,23,10,6,,,,0.27
