station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,6,3,32,6,,
DENI042,1,5,3,29,6,,
DENI042,2,7,3,,6,,
DENI042,3,7,3,44,4,,
DENI042,4,6,3,52,4,,
DENI042,5,6,3,39,8,,
DENI042,6,6,3,34,8,,
DENI042,7,8,4,33,13,,
DENI042,8,13,8,50,8,,
DENI042,9,13,7,,8,,
DENI042,10,11,6,,7,,
DENI042,11,9,5,,5,,
DENI042,12,9,5,,5,,
DENI042,13,9,5,78,5,,
DENI042,14,8,4,84,4,,
DENI042,15,8,5,85,4,,
DENI042,16,8,5,84,5,,
DENI042,17,8,5,81,7,,
DENI042,18,10,5,73,9,,
DENI042,19,9,5,58,15,,
DENI042,20,9,5,36,18,,
DENI042,21,8,5,31,15,,
DENI042,22,7,4,27,13,,
DENI042,23,7,4,27,9,,
DENI068,0,7,4,,,,0.17
DENI068,1,7,3,,6,,0.18
DENI068,2,7,4,,11,,0.18
DENI068,3,7,3,,8,,0.17
DENI068,4,6,3,,16,,0.16
DENI068,5,8,3,,22,,0.17
DENI068,6,8,3,,32,,0.19
DENI068,7,26,7,,22,,0.21
DENI068,8,24,9,,16,,0.21
DENI068,9,18,7,,16,,0.22
DENI068,10,34,9,,14,,0.22
DENI068,11,78,13,,13,,0.23
DENI068,12,26,7,,15,,0.24
DENI068,13,10,5,,15,,0.24
DENI068,14,10,5,,14,,0.23
DENI068,15,10,5,,15,,0.22
DENI068,16,11,5,,19,,0.23
DENI068,17,10,5,,19,,0.23
DENI068,18,12,6,,19,,0.24
DENI068,19,12,6,,26,,0.24
DENI068,20,13,7,,35,,0.26
DENI068,21,13,7,,30,,0.26
DENI068,22,11,7,,20,,0.27
DENI068,23,11,7,,21,,0.27
