station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,18,15,52,8,2,
DENI042,1,19,15,33,,2,
DENI042,2,18,15,,7,2,
DENI042,3,17,14,13,8,2,
DENI042,4,17,13,9,11,2,
DENI042,5,18,13,17,11,,
DENI042,6,21,16,19,17,,
DENI042,7,23,18,27,17,,
DENI042,8,26,22,32,16,0.3,
DENI042,9,26,22,34,17,0.1,
DENI042,10,24,20,39,14,0.6,
DENI042,11,22,18,47,13,,
DENI042,12,18,13,56,12,,
DENI042,13,15,12,53,12,,
DENI042,14,16,12,45,16,,
DENI042,15,17,13,42,20,,
DENI042,16,16,12,43,19,,
DENI042,17,15,12,36,20,,
DENI042,18,15,11,36,21,0.1,
DENI042,19,15,11,43,12,,
DENI042,20,14,10,41,11,,
DENI042,21,13,9,52,10,,
DENI042,22,13,8,49,9,,
DENI042,23,14,9,42,8,,
DENI068,0,17,12,,10,,0.26
DENI068,1,17,13,,10,,0.24
DENI068,2,18,13,,,,0.24
DENI068,3,18,13,,17,,0.23
DENI068,4,21,15,,29,,0.23
DENI068,5,26,17,,38,,0.24
DENI068,6,31,19,,46,,0.26
DENI068,7,32,21,,37,,0.27
DENI068,8,32,22,,28,,0.28
DENI068,9,32,21,,29,,0.29
DENI068,10,32,20,,31,,0.31
DENI068,11,27,19,,33,,0.32
DENI068,12,21,14,,35,,0.33
DENI068,13,21,13,,50,,0.35
DENI068,14,22,14,,51,,0.36
DENI068,15,17,12,,30,,0.36
DENI068,16,19,12,,58,,0.39
DENI068,17,20,13,,57,,0.41
DENI068,18,16,11,,56,,0.43
DENI068,19,18,11,,49,,0.45
DENI068,20,18,12,,45,,0.45
DENI068,21,17,10,,42,,0.44
DENI068,22,15,10,,27,,0.41
DENI068,23,15,10,,25,,0.41
