station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,5,68,4,,
DENI042,1,8,5,,5,,
DENI042,2,8,5,61,5,,
DENI042,3,8,6,55,5,,
DENI042,4,8,6,53,,,
DENI042,5,8,6,56,4,,
DENI042,6,7,5,55,4,,
DENI042,7,8,6,51,4,,
DENI042,8,8,6,46,4,,
DENI042,9,7,5,43,5,0.2,
DENI042,10,6,4,39,6,0.2,
DENI042,11,3,1,61,7,0.4,
DENI042,12,3,1,62,7,0.2,
DENI042,13,3,1,66,8,0,
DENI042,14,4,2,64,7,0.2,
DENI042,15,4,2,64,5,0,
DENI042,16,4,2,66,5,0.6,
DENI042,17,7,3,63,4,0.3,
DENI042,18,7,4,48,7,0,
DENI042,19,9,4,59,7,0,
DENI042,20,9,4,61,6,,
DENI042,21,9,4,65,4,,
DENI042,22,8,4,60,3,,
DENI042,23,7,4,56,3,,
DENI068,0,10,5,,9,,0.23
DENI068,1,9,5,,6,,0.22
DENI068,2,10,5,,6,,0.21
DENI068,3,9,5,,6,,0.2
DENI068,4,9,6,,7,,0.19
DENI068,5,9,6,,6,,0.19
DENI068,6,9,5,,6,,0.19
DENI068,7,9,6,,7,,0.2
DENI068,8,9,5,,9,,0.21
DENI068,9,8,4,,9,,0.23
DENI068,10,7,4,,9,,0.24
DENI068,11,5,2,,25,,0.25
DENI068,12,7,3,,47,,0.29
DENI068,13,5,2,,23,,0.29
DENI068,14,6,2,,21,,0.3
DENI068,15,5,2,,14,,0.29
DENI068,16,6,3,,12,,0.28
DENI068,17,9,4,,16,,0.27
DENI068,18,10,5,,29,,0.27
DENI068,19,10,4,,13,,0.26
DENI068,20,9,4,,16,,0.23
DENI068,21,10,4,,9,,0.22
DENI068,22,10,4,,8,,0.21
DENI068,23,8,4,,,,0.2
