station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,9,35,7,,
DENI042,1,10,8,35,,,
DENI042,2,11,9,35,6,,
DENI042,3,10,8,30,6,,
DENI042,4,7,4,44,3,,
DENI042,5,7,4,41,3,,
DENI042,6,8,4,25,6,,
DENI042,7,8,4,14,11,,
DENI042,8,9,5,22,23,,
DENI042,9,7,4,46,11,,
DENI042,10,5,3,54,6,,
DENI042,11,5,2,59,4,,
DENI042,12,5,3,59,5,,
DENI042,13,5,3,51,9,,
DENI042,14,5,3,49,8,,
DENI042,15,7,3,59,6,,
DENI042,16,8,4,60,6,,
DENI042,17,9,5,56,9,,
DENI042,18,10,5,48,11,,
DENI042,19,10,5,49,10,,
DENI042,20,10,5,47,9,,
DENI042,21,11,5,47,10,,
DENI042,22,9,5,47,12,,
DENI042,23,8,4,,7,,
DENI068,0,13,9,,9,,0.28
DENI068,1,12,9,,7,,0.26
DENI068,2,14,10,,9,,0.24
DENI068,3,15,11,,,,0.23
DENI068,4,8,5,,14,,0.21
DENI068,5,9,5,,34,,0.21
DENI068,6,12,7,,48,,0.24
DENI068,7,13,7,,45,,0.27
DENI068,8,14,7,,40,,0.29
DENI068,9,18,5,,34,,0.31
DENI068,10,11,3,,26,,0.31
DENI068,11,13,3,,16,,0.31
DENI068,12,11,3,,17,,0.32
DENI068,13,9,3,,17,,0.32
DENI068,14,7,3,,20,,0.29
DENI068,15,8,4,,25,,0.27
DENI068,16,10,4,,23,,0.25
DENI068,17,12,6,,28,,0.26
DENI068,18,13,5,,24,,0.26
DENI068,19,13,6,,22,,0.27
DENI068,20,13,6,,18,,0.27
DENI068,21,12,5,,15,,0.27
DENI068,22,11,5,,12,,0.26
DENI068,23,9,4,,13,,0.25
