station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,5,2,43,4,,
DENI042,1,4,2,44,4,,
DENI042,2,4,2,40,,,
DENI042,3,4,2,36,4,,
DENI042,4,4,2,29,4,,
DENI042,5,5,2,23,9,,
DENI042,6,5,2,,16,,
DENI042,7,6,3,23,18,,
DENI042,8,6,3,60,4,,
DENI042,9,6,3,63,3,,
DENI042,10,6,3,67,2,,
DENI042,11,7,2,72,2,,
DENI042,12,8,2,74,2,,
DENI042,13,8,2,76,2,,
DENI042,14,9,2,78,2,,
DENI042,15,9,2,79,2,,
DENI042,16,10,2,79,2,,
DENI042,17,10,2,75,3,,
DENI042,18,11,2,74,3,,
DENI042,19,11,2,72,3,,
DENI042,20,10,3,69,3,,
DENI042,21,10,3,68,2,,
DENI042,22,10,3,67,2,,
DENI042,23,10,3,66,2,,
DENI068,0,10,3,,19,,0.25
DENI068,1,7,3,,11,,0.24
DENI068,2,8,3,,23,,0.23
DENI068,3,9,3,,28,,0.22
DENI068,4,9,4,,37,,0.2
DENI068,5,10,4,,,,0.19
DENI068,6,13,4,,43,,0.21
DENI068,7,14,5,,39,,0.21
DENI068,8,11,4,,22,,0.22
DENI068,9,8,3,,10,,0.23
DENI068,10,8,3,,11,,0.24
DENI068,11,8,2,,8,,0.24
DENI068,12,8,2,,10,,0.23
DENI068,13,10,2,,8,,0.23
DENI068,14,10,2,,9,,0.21
DENI068,15,11,2,,8,,0.2
DENI068,16,12,2,,9,,0.19
DENI068,17,12,3,,13,,0.2
DENI068,18,11,3,,13,,0.19
DENI068,19,11,3,,10,,0.19
DENI068,20,10,3,,6,,0.2
DENI068,21,10,2,,6,,0.2
DENI068,22,10,2,,4,,0.19
DENI068,23,10,2,,3,,0.19
