station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,69,60,11,24,,
DENI042,1,68,61,,20,,
DENI042,2,67,60,15,20,,
DENI042,3,64,58,17,,,
DENI042,4,61,55,17,17,0,
DENI042,5,57,51,18,18,0.5,
DENI042,6,53,48,19,18,,
DENI042,7,50,44,18,20,,
DENI042,8,50,44,22,17,0.4,
DENI042,9,56,50,24,16,,
DENI042,10,56,50,23,17,,
DENI042,11,65,56,21,19,,
DENI042,12,68,58,24,18,,
DENI042,13,71,61,27,17,,
DENI042,14,67,58,32,17,0,
DENI042,15,66,57,38,16,,
DENI042,16,62,55,42,17,0.1,
DENI042,17,60,52,41,18,,
DENI042,18,57,49,45,18,,
DENI042,19,53,47,46,18,,
DENI042,20,52,45,44,19,,
DENI042,21,52,46,44,19,,
DENI042,22,53,46,41,22,,
DENI042,23,50,44,42,19,,
DENI068,0,63,54,,23,,0.48
DENI068,1,64,57,,21,,0.46
DENI068,2,63,56,,20,,0.44
DENI068,3,62,55,,19,,0.43
DENI068,4,60,53,,21,,0.42
DENI068,5,57,50,,28,,0.41
DENI068,6,54,46,,30,,0.4
DENI068,7,49,41,,30,,0.41
DENI068,8,47,40,,30,,0.41
DENI068,9,54,47,,28,,0.41
DENI068,10,53,46,,23,,0.41
DENI068,11,59,52,,,,0.41
DENI068,12,64,53,,,,0.41
DENI068,13,66,55,,,,0.41
DENI068,14,64,54,,27,,0.41
DENI068,15,60,52,,35,,0.41
DENI068,16,58,51,,36,,0.41
DENI068,17,55,48,,35,,0.42
DENI068,18,51,45,,31,,0.41
DENI068,19,49,43,,30,,0.41
DENI068,20,49,43,,28,,0.4
DENI068,21,49,44,,24,,0.39
DENI068,22,51,43,,23,,0.38
DENI068,23,48,41,,22,,0.36
