station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,45,40,38,18,,
DENI042,1,41,36,32,21,,
DENI042,2,28,25,,15,,
DENI042,3,25,22,55,10,,
DENI042,4,22,18,56,,,
DENI042,5,22,17,58,10,,
DENI042,6,21,16,58,10,,
DENI042,7,18,14,56,14,,
DENI042,8,22,16,56,15,,
DENI042,9,19,14,65,10,,
DENI042,10,18,13,65,11,,
DENI042,11,17,13,60,14,,
DENI042,12,15,11,58,15,,
DENI042,13,15,11,59,14,,
DENI042,14,16,11,59,14,0.1,
DENI042,15,15,10,60,13,,
DENI042,16,14,10,60,13,,
DENI042,17,13,10,58,13,0.1,
DENI042,18,13,9,57,13,,
DENI042,19,12,9,54,13,,
DENI042,20,13,10,50,14,,
DENI042,21,14,11,41,14,,
DENI042,22,14,11,34,19,,
DENI042,23,16,12,35,18,,
DENI068,0,42,36,,21,,0.35
DENI068,1,35,31,,17,,0.33
DENI068,2,26,22,,18,,0.31
DENI068,3,24,20,,17,,0.29
DENI068,4,19,16,,17,,0.27
DENI068,5,20,15,,23,,0.25
DENI068,6,24,15,,38,,0.23
DENI068,7,21,14,,43,,0.22
DENI068,8,27,17,,39,,0.21
DENI068,9,22,15,,47,,0.2
DENI068,10,19,15,,37,,0.2
DENI068,11,17,12,,33,,0.21
DENI068,12,16,11,,34,,0.22
DENI068,13,17,11,,30,,0.23
DENI068,14,48,14,,31,,0.25
DENI068,15,68,17,,31,,0.25
DENI068,16,48,14,,37,,0.26
DENI068,17,41,14,,41,,0.27
DENI068,18,42,14,,47,,0.29
DENI068,19,29,12,,39,,0.3
DENI068,20,18,12,,41,,0.31
DENI068,21,16,12,,37,,0.32
DENI068,22,17,14,,,,0.32
DENI068,23,19,15,,30,,0.38
