station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,5,69,4,,
DENI042,1,9,5,,4,,
DENI042,2,9,5,59,4,,
DENI042,3,8,5,58,,,
DENI042,4,9,5,55,6,,
DENI042,5,10,5,42,11,,
DENI042,6,11,6,52,12,,
DENI042,7,16,7,72,14,0.4,
DENI042,8,19,7,90,14,0.5,
DENI042,9,16,7,111,8,1,
DENI042,10,16,7,122,5,0.3,
DENI042,11,12,6,126,3,,
DENI042,12,13,6,125,2,,
DENI042,13,13,6,125,2,,
DENI042,14,14,7,130,2,,
DENI042,15,14,7,135,2,0,
DENI042,16,13,7,139,2,0.1,
DENI042,17,12,6,145,2,,
DENI042,18,12,7,149,2,0.3,
DENI042,19,15,8,125,6,,
DENI042,20,39,11,106,8,,
DENI042,21,28,10,125,4,,
DENI042,22,17,9,121,4,,
DENI042,23,15,8,113,5,,
DENI068,0,13,6,,20,,0.25
DENI068,1,13,6,,14,,0.24
DENI068,2,12,5,,17,,0.24
DENI068,3,12,6,,,,0.22
DENI068,4,15,6,,19,,0.2
DENI068,5,26,13,,25,,0.2
DENI068,6,24,8,,32,,0.22
DENI068,7,21,7,,31,,0.24
DENI068,8,20,7,,29,,0.26
DENI068,9,19,6,,25,,0.28
DENI068,10,18,6,,27,,0.29
DENI068,11,16,6,,24,,0.31
DENI068,12,16,6,,24,,0.31
DENI068,13,16,6,,24,,0.3
DENI068,14,15,6,,19,,0.28
DENI068,15,14,6,,23,,0.28
DENI068,16,15,7,,28,,0.27
DENI068,17,15,7,,24,,0.26
DENI068,18,19,7,,28,,0.26
DENI068,19,31,10,,45,,0.27
DENI068,20,53,13,,32,,0.29
DENI068,21,35,11,,13,,0.29
DENI068,22,18,8,,12,,0.28
DENI068,23,17,8,,10,,0.28
