station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,14,11,36,,2,
DENI042,1,15,12,33,16,2,
DENI042,2,15,12,34,16,2,
DENI042,3,13,11,37,16,,
DENI042,4,16,13,,17,,
DENI042,5,15,13,33,16,0.1,
DENI042,6,16,13,29,18,0,
DENI042,7,17,14,15,29,,
DENI042,8,7,5,13,33,,
DENI042,9,5,2,15,35,,
DENI042,10,6,4,22,29,,
DENI042,11,8,6,38,20,,
DENI042,12,9,7,55,14,,
DENI042,13,7,4,58,13,,
DENI042,14,6,4,46,18,,
DENI042,15,6,4,52,17,,
DENI042,16,7,5,64,12,,
DENI042,17,6,4,64,14,,
DENI042,18,9,7,60,16,,
DENI042,19,8,6,64,11,,
DENI042,20,9,7,66,9,,
DENI042,21,9,7,69,7,,
DENI042,22,10,8,65,7,,
DENI042,23,9,7,64,7,,
DENI068,0,15,12,,,,0.48
DENI068,1,15,13,,20,,0.46
DENI068,2,15,12,,18,,0.45
DENI068,3,16,12,,17,,0.43
DENI068,4,18,13,,18,,0.42
DENI068,5,18,14,,21,,0.42
DENI068,6,22,15,,31,,0.41
DENI068,7,21,14,,45,,0.44
DENI068,8,8,4,,32,,0.45
DENI068,9,7,3,,34,,0.47
DENI068,10,8,4,,30,,0.47
DENI068,11,12,7,,33,,0.47
DENI068,12,10,7,,19,,0.46
DENI068,13,7,4,,16,,0.44
DENI068,14,6,4,,22,,0.42
DENI068,15,7,4,,24,,0.38
DENI068,16,7,5,,16,,0.35
DENI068,17,7,5,,24,,0.32
DENI068,18,9,7,,28,,0.31
DENI068,19,9,6,,23,,0.29
DENI068,20,11,6,,21,,0.3
DENI068,21,14,7,,16,,0.29
DENI068,22,12,8,,22,,0.29
DENI068,23,10,8,,12,,0.28
