station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,11,3,,0.3,
DENI042,1,9,10,7,25,0.1,
DENI042,2,6,7,19,21,0.3,
DENI042,3,5,5,,19,0.9,
DENI042,4,4,4,22,18,1,
DENI042,5,2,3,23,18,2,
DENI042,6,3,3,16,23,2,
DENI042,7,3,3,14,25,2,
DENI042,8,3,3,14,25,2,
DENI042,9,4,4,17,22,2,
DENI042,10,5,5,19,21,3,
DENI042,11,5,6,22,20,2,
DENI042,12,5,5,25,19,1,
DENI042,13,4,5,24,20,0.9,
DENI042,14,3,4,25,21,0.5,
DENI042,15,4,4,23,22,0.4,
DENI042,16,4,5,21,23,0.3,
DENI042,17,6,6,19,25,0.2,
DENI042,18,7,8,20,25,0.3,
DENI042,19,8,9,22,24,0,
DENI042,20,9,10,24,22,0.1,
DENI042,21,8,10,27,20,0.3,
DENI042,22,10,12,24,21,0.3,
DENI042,23,11,11,28,19,0.2,
DENI068,0,22,20,,43,,0.8
DENI068,1,20,17,,29,,0.76
DENI068,2,14,13,,26,,0.71
DENI068,3,9,8,,20,,0.64
DENI068,4,10,9,,21,,0.6
DENI068,5,7,6,,40,,0.57
DENI068,6,9,7,,47,,0.57
DENI068,7,11,8,,52,,0.6
DENI068,8,10,8,,43,,0.58
DENI068,9,12,8,,53,,0.59
DENI068,10,15,8,,49,,0.6
DENI068,11,18,10,,42,,0.63
DENI068,12,20,9,,34,,0.65
DENI068,13,24,9,,52,,0.68
DENI068,14,21,8,,47,,0.71
DENI068,15,20,8,,45,,0.69
DENI068,16,24,9,,52,,0.69
DENI068,17,25,11,,51,,0.71
DENI068,18,26,14,,46,,0.73
DENI068,19,24,16,,52,,0.75
DENI068,20,24,17,,43,,0.75
DENI068,21,23,17,,40,,0.72
DENI068,22,25,18,,37,,0.67
DENI068,23,25,18,,,,0.63
