station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,24,19,19,15,0.1,
DENI042,1,25,20,14,16,,
DENI042,2,25,20,,13,,
DENI042,3,23,18,10,12,,
DENI042,4,21,17,12,10,,
DENI042,5,20,15,8,11,,
DENI042,6,27,23,8,17,,
DENI042,7,29,27,19,21,,
DENI042,8,25,23,32,22,,
DENI042,9,24,23,43,14,,
DENI042,10,19,18,57,10,0.1,
DENI042,11,14,13,79,7,0.2,
DENI042,12,11,9,94,6,0.2,
DENI042,13,11,9,97,6,,
DENI042,14,8,7,109,6,,
DENI042,15,8,7,108,7,,
DENI042,16,9,7,109,7,,
DENI042,17,10,8,107,7,0,
DENI042,18,9,7,99,9,,
DENI042,19,9,7,93,9,,
DENI042,20,11,9,89,12,,
DENI042,21,12,9,87,12,,
DENI042,22,12,9,68,13,,
DENI042,23,12,9,47,14,,
DENI068,0,28,24,,42,,0.6
DENI068,1,30,29,,29,,0.57
DENI068,2,31,29,,26,,0.55
DENI068,3,30,28,,28,,0.51
DENI068,4,31,29,,24,,0.47
DENI068,5,28,26,,20,,0.41
DENI068,6,33,31,,18,,0.37
DENI068,7,31,29,,24,,0.35
DENI068,8,31,29,,35,,0.34
DENI068,9,26,23,,24,,0.34
DENI068,10,26,22,,20,,0.35
DENI068,11,22,18,,19,,0.36
DENI068,12,17,12,,17,,0.36
DENI068,13,15,10,,17,,0.37
DENI068,14,12,7,,21,,0.36
DENI068,15,11,6,,25,,0.37
DENI068,16,10,6,,31,,0.37
DENI068,17,12,7,,36,,0.37
DENI068,18,10,5,,38,,0.37
DENI068,19,11,7,,44,,0.38
DENI068,20,12,7,,38,,0.38
DENI068,21,13,9,,38,,0.38
DENI068,22,13,11,,,,0.37
DENI068,23,14,12,,28,,0.36
