station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,18,15,24,26,1,
DENI042,1,17,15,23,25,1,
DENI042,2,18,17,21,25,0.9,
DENI042,3,17,16,21,24,0.8,
DENI042,4,16,14,23,,0.7,
DENI042,5,19,16,22,22,0.7,
DENI042,6,15,13,22,22,0.4,
DENI042,7,11,9,21,23,0.5,
DENI042,8,9,8,19,23,0.4,
DENI042,9,7,6,23,20,0.8,
DENI042,10,6,5,25,19,0.6,
DENI042,11,8,7,26,19,0.4,
DENI042,12,7,5,25,21,0.3,
DENI042,13,5,4,21,25,0.7,
DENI042,14,3,3,20,26,0.7,
DENI042,15,3,2,27,22,0.5,
DENI042,16,2,2,24,29,0.6,
DENI042,17,2,1,46,24,0.4,
DENI042,18,2,1,56,24,0.6,
DENI042,19,3,1,57,18,0.5,
DENI042,20,4,1,59,17,0.7,
DENI042,21,4,1,69,12,0.4,
DENI042,22,5,2,62,14,0.5,
DENI042,23,7,2,,16,0.8,
DENI068,0,25,20,,,,0.54
DENI068,1,23,19,,32,,0.47
DENI068,2,24,20,,24,,0.41
DENI068,3,22,19,,31,,0.37
DENI068,4,21,18,,25,,0.33
DENI068,5,24,21,,34,,0.3
DENI068,6,18,16,,39,,0.28
DENI068,7,14,12,,52,,0.3
DENI068,8,12,10,,43,,0.32
DENI068,9,10,9,,36,,0.34
DENI068,10,9,8,,34,,0.35
DENI068,11,12,10,,30,,0.35
DENI068,12,10,9,,40,,0.37
DENI068,13,8,7,,41,,0.39
DENI068,14,5,5,,51,,0.41
DENI068,15,5,5,,43,,0.4
DENI068,16,3,4,,39,,0.39
DENI068,17,2,3,,30,,0.37
DENI068,18,4,3,,32,,0.37
DENI068,19,6,3,,34,,0.36
DENI068,20,6,3,,30,,0.34
DENI068,21,5,2,,32,,0.31
DENI068,22,6,3,,25,,0.26
DENI068,23,9,3,,20,,0.22
