station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,36,34,,33,,
DENI042,1,36,35,25,29,,
DENI042,2,38,37,28,25,,
DENI042,3,37,36,28,22,,
DENI042,4,43,42,28,25,,
DENI042,5,43,42,27,25,0.5,
DENI042,6,41,40,29,28,0.5,
DENI042,7,46,44,27,31,0.9,
DENI042,8,46,44,24,35,0.8,
DENI042,9,47,46,24,37,1,
DENI042,10,49,47,25,36,1,
DENI042,11,47,44,32,31,1,
DENI042,12,42,40,39,28,1,
DENI042,13,41,39,41,28,1,
DENI042,14,43,40,40,31,1,
DENI042,15,43,41,35,35,1,
DENI042,16,42,40,26,43,0.8,
DENI042,17,40,38,26,43,0.9,
DENI042,18,37,34,32,37,0.7,
DENI042,19,36,34,34,34,0.8,
DENI042,20,34,33,33,34,0.6,
DENI042,21,31,30,33,30,0.4,
DENI042,22,31,30,24,,0.2,
DENI042,23,35,34,19,35,0.4,
DENI068,0,69,45,,52,,0.91
DENI068,1,65,45,,41,,0.83
DENI068,2,62,45,,41,,0.71
DENI068,3,61,46,,41,,0.65
DENI068,4,61,47,,34,,0.59
DENI068,5,58,46,,31,,0.55
DENI068,6,55,44,,35,,0.54
DENI068,7,59,46,,37,,0.51
DENI068,8,58,46,,44,,0.49
DENI068,9,61,47,,51,,0.5
DENI068,10,67,48,,43,,0.51
DENI068,11,75,49,,47,,0.53
DENI068,12,70,48,,44,,0.55
DENI068,13,72,49,,45,,0.57
DENI068,14,76,50,,52,,0.61
DENI068,15,75,49,,60,,0.65
DENI068,16,69,48,,63,,0.69
DENI068,17,59,44,,59,,0.71
DENI068,18,53,42,,49,,0.72
DENI068,19,54,43,,54,,0.73
DENI068,20,55,44,,49,,0.74
DENI068,21,51,43,,54,,0.74
DENI068,22,53,44,,,,0.74
DENI068,23,54,44,,42,,0.71
