station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,9,32,17,0.1,
DENI042,1,10,9,38,14,,
DENI042,2,10,9,37,13,0.2,
DENI042,3,8,8,41,11,0.2,
DENI042,4,9,8,40,,0.1,
DENI042,5,9,8,39,12,0.1,
DENI042,6,8,8,38,12,0,
DENI042,7,7,7,40,11,,
DENI042,8,7,6,41,10,,
DENI042,9,6,5,42,10,,
DENI042,10,6,5,44,11,,
DENI042,11,6,5,45,10,,
DENI042,12,6,4,44,11,,
DENI042,13,5,4,40,15,,
DENI042,14,4,3,41,16,,
DENI042,15,5,4,38,17,,
DENI042,16,4,3,36,20,,
DENI042,17,5,4,37,20,,
DENI042,18,5,4,35,21,,
DENI042,19,7,5,36,18,,
DENI042,20,8,6,37,18,,
DENI042,21,9,7,39,15,0.1,
DENI042,22,9,7,38,14,,
DENI042,23,10,7,,13,,
DENI068,0,16,13,,29,,0.7
DENI068,1,14,13,,,,0.64
DENI068,2,12,12,,19,,0.58
DENI068,3,10,10,,16,,0.5
DENI068,4,11,11,,18,,0.44
DENI068,5,10,10,,21,,0.4
DENI068,6,10,10,,22,,0.35
DENI068,7,9,9,,19,,0.31
DENI068,8,8,8,,25,,0.29
DENI068,9,7,7,,28,,0.27
DENI068,10,7,7,,28,,0.27
DENI068,11,8,6,,26,,0.27
DENI068,12,7,6,,28,,0.28
DENI068,13,7,6,,35,,0.29
DENI068,14,6,5,,42,,0.31
DENI068,15,5,5,,45,,0.33
DENI068,16,5,5,,45,,0.34
DENI068,17,6,5,,39,,0.35
DENI068,18,7,6,,39,,0.35
DENI068,19,8,7,,37,,0.36
DENI068,20,10,8,,35,,0.36
DENI068,21,13,10,,35,,0.36
DENI068,22,12,9,,29,,0.35
DENI068,23,11,9,,27,,0.33
