station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,3,,9,0.1,
DENI042,1,6,3,34,8,,
DENI042,2,6,3,34,,0.1,
DENI042,3,6,3,35,7,0.1,
DENI042,4,7,3,35,8,0.2,
DENI042,5,8,4,34,10,0,
DENI042,6,8,4,29,15,0.2,
DENI042,7,9,4,28,16,0.2,
DENI042,8,8,4,32,13,0,
DENI042,9,8,4,33,12,0.1,
DENI042,10,7,3,36,11,0,
DENI042,11,7,3,35,11,0.1,
DENI042,12,6,3,34,11,0.3,
DENI042,13,8,4,30,17,,
DENI042,14,9,4,33,15,0,
DENI042,15,8,4,38,14,,
DENI042,16,7,3,47,13,0.1,
DENI042,17,7,3,48,13,0.1,
DENI042,18,7,3,48,12,0.1,
DENI042,19,7,3,49,11,0.1,
DENI042,20,7,3,45,12,0,
DENI042,21,6,3,44,11,0.2,
DENI042,22,6,3,44,10,0.2,
DENI042,23,6,3,42,9,0.3,
DENI068,0,8,5,,15,,0.51
DENI068,1,7,5,,14,,0.43
DENI068,2,7,4,,13,,0.36
DENI068,3,9,6,,16,,0.31
DENI068,4,8,5,,26,,0.26
DENI068,5,9,6,,30,,0.24
DENI068,6,11,7,,43,,0.23
DENI068,7,12,7,,39,,0.24
DENI068,8,,,,,,0.25
DENI068,9,,,,,,0.25
DENI068,12,9,5,,,,
DENI068,13,11,6,,40,,
DENI068,14,10,5,,40,,
DENI068,15,10,5,,34,,
DENI068,16,7,3,,35,,
DENI068,17,7,4,,40,,
DENI068,18,8,4,,37,,
DENI068,19,8,4,,32,,
DENI068,20,7,3,,33,,
DENI068,21,7,3,,36,,
DENI068,22,6,3,,,,
DENI068,23,9,2,,25,,
