station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,22,19,37,18,,
DENI042,1,22,20,35,19,,
DENI042,2,22,20,33,20,,
DENI042,3,21,20,34,,0.8,
DENI042,4,21,20,35,18,0.8,
DENI042,5,21,21,33,20,0.8,
DENI042,6,22,22,28,22,0.8,
DENI042,7,22,22,26,25,0.9,
DENI042,8,21,21,25,26,1,
DENI042,9,18,19,29,23,0.8,
DENI042,10,14,15,29,23,0.9,
DENI042,11,12,13,29,26,1,
DENI042,12,6,6,37,24,0.7,
DENI042,13,4,4,32,29,0.7,
DENI042,14,3,4,23,35,0.7,
DENI042,15,3,3,22,36,0.6,
DENI042,16,2,2,16,41,0.6,
DENI042,17,2,1,38,30,0.9,
DENI042,18,2,2,23,37,0.4,
DENI042,19,4,3,53,23,0.5,
DENI042,20,4,2,65,20,0.7,
DENI042,21,4,2,68,16,0.8,
DENI042,22,3,1,62,19,0.6,
DENI042,23,3,1,,17,0.7,
DENI068,0,45,25,,22,,0.6
DENI068,1,44,28,,19,,0.53
DENI068,2,42,28,,19,,0.46
DENI068,3,49,32,,,,0.42
DENI068,4,37,27,,20,,0.38
DENI068,5,36,28,,24,,0.36
DENI068,6,36,28,,37,,0.35
DENI068,7,36,28,,45,,0.37
DENI068,8,34,27,,45,,0.39
DENI068,9,30,25,,41,,0.41
DENI068,10,26,23,,44,,0.44
DENI068,11,22,21,,41,,0.45
DENI068,12,12,15,,35,,0.47
DENI068,13,10,14,,35,,0.47
DENI068,14,10,13,,41,,0.48
DENI068,15,8,12,,44,,0.47
DENI068,16,8,11,,60,,0.51
DENI068,17,8,10,,52,,0.51
DENI068,18,13,12,,68,,0.57
DENI068,19,13,11,,25,,0.55
DENI068,20,13,10,,18,,0.55
DENI068,21,11,9,,18,,0.53
DENI068,22,10,9,,23,,0.51
DENI068,23,8,8,,11,,0.48
