station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,2,86,8,0.7,
DENI042,1,11,6,75,13,0.9,
DENI042,2,15,10,82,10,1,
DENI042,3,16,12,57,13,0,
DENI042,4,18,14,40,23,,
DENI042,5,18,13,49,23,0.3,
DENI042,6,23,18,21,45,0.2,
DENI042,7,22,17,35,34,0.5,
DENI042,8,18,13,64,23,1,
DENI042,9,14,10,67,21,0.4,
DENI042,10,11,6,89,14,0.2,
DENI042,11,7,3,94,11,0.2,
DENI042,12,8,2,92,13,,
DENI042,13,8,3,89,12,,
DENI042,14,6,1,85,10,,
DENI042,15,4,0.1,87,11,,
DENI042,16,4,0.2,87,11,,
DENI042,17,3,,89,12,,
DENI042,18,3,,83,12,,
DENI042,19,5,0.1,51,28,,
DENI042,20,7,1,27,33,,
DENI042,21,7,1,33,21,,
DENI042,22,7,2,32,18,,
DENI042,23,8,2,28,,,
DENI068,0,12,,,42,,0.51
DENI068,1,17,2,,18,,0.49
DENI068,2,24,6,,,,0.45
DENI068,3,30,9,,34,,0.4
DENI068,4,37,12,,49,,0.38
DENI068,5,45,16,,68,,0.35
DENI068,6,53,20,,68,,0.39
DENI068,7,47,17,,70,,0.44
DENI068,8,38,12,,59,,0.47
DENI068,9,33,10,,64,,0.47
DENI068,10,25,3,,52,,0.49
DENI068,11,19,,,47,,0.5
DENI068,12,19,,,60,,0.51
DENI068,13,16,,,53,,0.5
DENI068,14,13,,,52,,0.46
DENI068,15,14,,,56,,0.45
DENI068,16,13,,,54,,0.45
DENI068,17,11,,,48,,0.44
DENI068,18,11,,,52,,0.45
DENI068,19,18,,,74,,0.47
DENI068,20,23,4,,70,,0.51
DENI068,21,21,3,,49,,0.53
DENI068,22,21,5,,45,,0.53
DENI068,23,109,74,,30,,0.53
