station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,3,1,,8,,
DENI042,1,2,1,53,7,0,
DENI042,2,2,1,48,10,,
DENI042,3,2,0.8,55,10,,
DENI042,4,2,1,53,9,0.2,
DENI042,5,3,1,49,10,0.1,
DENI042,6,2,1,51,14,0.1,
DENI042,7,3,1,49,19,0.3,
DENI042,8,3,1,45,21,0.2,
DENI042,9,4,2,42,22,0.1,
DENI042,10,4,2,48,17,0.3,
DENI042,11,4,2,50,17,0.4,
DENI042,12,5,2,49,18,0.4,
DENI042,13,6,2,50,18,0.4,
DENI042,14,6,2,54,16,0.5,
DENI042,15,6,3,46,23,0.1,
DENI042,16,8,4,40,28,0.2,
DENI042,17,9,5,37,29,0.3,
DENI042,18,9,5,38,27,0.3,
DENI042,19,10,6,39,25,0.4,
DENI042,20,11,6,37,23,0.3,
DENI042,21,10,6,40,19,0.2,
DENI042,22,9,6,45,13,0.2,
DENI042,23,8,6,41,,0.3,
DENI068,0,0.6,2,,19,,0.42
DENI068,1,0.2,2,,19,,0.38
DENI068,2,0.1,2,,27,,0.35
DENI068,3,,1,,,,0.32
DENI068,4,0,2,,17,,0.31
DENI068,5,0.8,2,,31,,0.31
DENI068,6,2,3,,58,,0.33
DENI068,7,3,4,,80,,0.37
DENI068,8,5,4,,70,,0.42
DENI068,9,5,4,,54,,0.44
DENI068,10,4,4,,42,,0.45
DENI068,11,6,4,,46,,0.46
DENI068,12,8,4,,38,,0.46
DENI068,13,9,5,,42,,0.45
DENI068,14,9,5,,45,,0.42
DENI068,15,12,6,,57,,0.4
DENI068,16,18,8,,64,,0.4
DENI068,17,17,8,,62,,0.43
DENI068,18,15,8,,53,,0.45
DENI068,19,16,8,,54,,0.47
DENI068,20,19,8,,50,,0.48
DENI068,21,17,8,,43,,0.5
DENI068,22,13,7,,37,,0.51
DENI068,23,12,7,,31,,0.49
