station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,17,11,2,,,
DENI042,1,17,12,7,24,,
DENI042,2,16,12,,30,0,
DENI042,3,19,14,11,27,0.2,
DENI042,4,18,15,6,27,,
DENI042,5,16,13,7,24,,
DENI042,6,18,15,6,29,,
DENI042,7,16,13,13,31,0.2,
DENI042,8,12,10,29,21,0.3,
DENI042,9,10,9,32,20,0,
DENI042,10,9,8,35,17,,
DENI042,11,10,8,38,15,,
DENI042,12,9,7,40,14,,
DENI042,13,7,6,38,15,0.7,
DENI042,14,9,7,34,17,0.5,
DENI042,15,9,8,33,20,0.5,
DENI042,16,9,8,29,19,0.5,
DENI042,17,11,9,24,23,0.4,
DENI042,18,11,10,23,21,0.3,
DENI042,19,12,11,14,27,0.4,
DENI042,20,13,12,6,33,0.5,
DENI042,21,13,11,2,33,0.2,
DENI042,22,13,10,2,30,,
DENI042,23,12,10,4,26,,
DENI068,0,26,17,,31,,0.75
DENI068,1,25,18,,24,,0.66
DENI068,2,27,20,,27,,0.57
DENI068,3,29,21,,31,,0.49
DENI068,4,24,19,,26,,0.42
DENI068,5,22,17,,27,,0.39
DENI068,6,29,22,,38,,0.43
DENI068,7,29,22,,72,,0.44
DENI068,8,27,18,,67,,0.47
DENI068,9,26,16,,63,,0.51
DENI068,10,23,15,,46,,0.5
DENI068,11,26,16,,61,,0.54
DENI068,12,25,15,,49,,0.55
DENI068,13,24,13,,52,,0.57
DENI068,14,26,16,,47,,0.55
DENI068,15,23,15,,59,,0.54
DENI068,16,23,16,,62,,0.57
DENI068,17,28,18,,68,,0.6
DENI068,18,32,21,,58,,0.65
DENI068,19,34,22,,52,,0.67
DENI068,20,36,24,,49,,0.69
DENI068,21,33,23,,46,,0.7
DENI068,22,34,25,,,,0.71
DENI068,23,33,23,,34,,0.68
