station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,13,2,44,8,0.7,
DENI042,1,12,2,47,7,0.7,
DENI042,2,11,2,46,,,
DENI042,3,11,3,43,8,0.2,
DENI042,4,10,2,,10,0.2,
DENI042,5,10,3,31,15,0.1,
DENI042,6,11,3,28,19,0,
DENI042,7,10,3,42,21,0.4,
DENI042,8,6,0.9,78,9,0.8,
DENI042,9,5,,90,8,0.7,
DENI042,10,5,,95,6,0.9,
DENI042,11,6,,98,7,0.8,
DENI042,12,6,,98,8,0.7,
DENI042,13,12,2,106,11,0.9,
DENI042,14,12,0.8,73,22,0.7,
DENI042,15,7,,67,16,0.1,
DENI042,16,9,2,66,14,0.2,
DENI042,17,10,2,67,14,0.3,
DENI042,18,8,1,64,17,0.3,
DENI042,19,4,,71,14,0.3,
DENI042,20,5,,59,16,0.1,
DENI042,21,6,,50,16,0.1,
DENI042,22,7,,34,17,0.1,
DENI042,23,12,,25,15,0.2,
DENI068,0,20,16,,37,,0.37
DENI068,1,21,19,,27,,0.35
DENI068,2,25,22,,35,,0.33
DENI068,3,16,15,,33,,0.31
DENI068,4,15,14,,35,,0.28
DENI068,5,18,15,,51,,0.31
DENI068,6,20,12,,71,,0.34
DENI068,7,16,8,,65,,0.37
DENI068,8,12,5,,43,,0.39
DENI068,9,11,3,,42,,0.4
DENI068,10,13,3,,42,,0.42
DENI068,11,13,2,,36,,0.43
DENI068,12,14,3,,39,,0.44
DENI068,13,17,4,,31,,0.41
DENI068,14,18,6,,47,,0.38
DENI068,15,19,11,,59,,0.39
DENI068,16,18,14,,47,,0.41
DENI068,17,18,13,,54,,0.44
DENI068,18,16,12,,55,,0.46
DENI068,19,9,7,,44,,0.47
DENI068,20,10,8,,43,,0.47
DENI068,21,11,8,,41,,0.48
DENI068,22,67,39,,29,,0.49
DENI068,23,21,12,,,,0.45
