station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,5,51,9,,
DENI042,1,10,6,51,7,,
DENI042,2,10,6,48,,,
DENI042,3,10,6,43,8,0.8,
DENI042,4,9,6,,7,0.8,
DENI042,5,9,5,44,8,1,
DENI042,6,8,4,43,9,1,
DENI042,7,8,4,42,10,1,
DENI042,8,8,5,41,9,1,
DENI042,9,8,5,43,9,0.8,
DENI042,10,4,0.9,47,6,1,
DENI042,11,3,,53,6,0.8,
DENI042,12,2,,53,6,0.6,
DENI042,13,3,,55,5,0.9,
DENI042,14,4,0.4,62,6,0.8,
DENI042,15,6,1,67,6,0.7,
DENI042,16,9,5,69,7,0.8,
DENI042,17,11,8,68,8,1,
DENI042,18,10,6,65,8,1,
DENI042,19,11,7,61,9,0.7,
DENI042,20,12,9,56,10,0.7,
DENI042,21,14,10,53,11,1,
DENI042,22,13,10,45,15,0.8,
DENI042,23,12,7,47,10,0.9,
DENI068,0,17,5,,16,,0.23
DENI068,1,16,6,,11,,0.23
DENI068,2,16,7,,10,,0.23
DENI068,3,16,8,,12,,0.22
DENI068,4,15,7,,10,,0.22
DENI068,5,13,7,,11,,0.21
DENI068,6,12,5,,13,,0.21
DENI068,7,11,4,,25,,0.21
DENI068,8,12,5,,22,,0.21
DENI068,9,13,5,,33,,0.22
DENI068,10,8,2,,26,,0.23
DENI068,11,8,1,,24,,0.25
DENI068,12,9,1,,25,,0.27
DENI068,13,9,1,,19,,0.3
DENI068,14,8,0.9,,15,,0.32
DENI068,15,9,1,,17,,0.34
DENI068,16,11,4,,19,,0.35
DENI068,17,13,7,,23,,0.36
DENI068,18,12,5,,21,,0.37
DENI068,19,13,6,,21,,0.36
DENI068,20,14,8,,22,,0.35
DENI068,21,15,10,,22,,0.34
DENI068,22,16,13,,21,,0.34
DENI068,23,16,13,,,,0.34
