station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,16,12,46,16,,
DENI042,1,19,15,39,16,,
DENI042,2,24,20,,16,,
DENI042,3,26,22,33,17,,
DENI042,4,29,25,27,23,,
DENI042,5,29,25,12,39,,
DENI042,6,29,25,20,45,,
DENI042,7,35,31,47,32,2,
DENI042,8,40,37,52,28,2,
DENI042,9,34,31,61,29,7,
DENI042,10,31,27,68,27,5,
DENI042,11,25,21,82,19,2,
DENI042,12,23,19,84,16,0.1,
DENI042,13,22,18,87,14,0.5,
DENI042,14,16,12,83,14,0.1,
DENI042,15,16,13,77,16,,
DENI042,16,20,16,72,18,,
DENI042,17,21,16,67,21,0.5,
DENI042,18,21,16,62,23,0.8,
DENI042,19,22,16,55,28,1,
DENI042,20,29,23,49,32,0.6,
DENI042,21,18,13,53,24,,
DENI042,22,7,3,58,17,,
DENI042,23,4,1,63,13,,
DENI068,0,26,21,,28,,0.36
DENI068,1,28,22,,25,,0.35
DENI068,2,41,36,,31,,0.34
DENI068,3,30,26,,,,0.32
DENI068,4,34,29,,52,,0.3
DENI068,5,36,30,,61,,0.29
DENI068,6,38,31,,84,,0.32
DENI068,7,49,39,,77,,0.37
DENI068,8,62,48,,69,,0.4
DENI068,9,49,36,,54,,0.43
DENI068,10,45,32,,54,,0.45
DENI068,11,37,26,,37,,0.45
DENI068,12,36,24,,38,,0.45
DENI068,13,34,23,,37,,0.44
DENI068,14,24,16,,33,,0.41
DENI068,15,24,15,,31,,0.38
DENI068,16,29,19,,37,,0.36
DENI068,17,31,22,,48,,0.35
DENI068,18,32,23,,62,,0.35
DENI068,19,34,25,,66,,0.35
DENI068,20,40,31,,45,,0.36
DENI068,21,20,12,,23,,0.36
DENI068,22,10,3,,17,,0.35
DENI068,23,7,1,,17,,0.33
