station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,2,25,,0.7,
DENI042,1,7,2,20,22,0.5,
DENI042,2,7,2,22,19,,
DENI042,3,7,2,,17,0.3,
DENI042,4,7,2,18,19,0.2,
DENI042,5,7,2,18,22,0.3,
DENI042,6,10,4,34,24,0.5,
DENI042,7,12,6,57,16,0.6,
DENI042,8,9,4,75,12,0.4,
DENI042,9,8,3,78,8,0.5,
DENI042,10,8,3,80,7,0.4,
DENI042,11,8,3,85,6,0.3,
DENI042,12,5,2,88,7,0.4,
DENI042,13,5,2,88,10,0.4,
DENI042,14,9,6,84,12,0.5,
DENI042,15,12,10,77,14,0.8,
DENI042,16,13,10,74,16,0.7,
DENI042,17,14,10,76,11,0.7,
DENI042,18,19,15,72,14,0.7,
DENI042,19,22,18,63,19,0.7,
DENI042,20,25,21,64,17,1,
DENI042,21,26,21,54,23,1,
DENI042,22,27,23,47,29,2,
DENI042,23,30,24,50,21,1,
DENI068,0,11,3,,40,,0.27
DENI068,1,12,3,,49,,0.27
DENI068,2,12,4,,44,,0.27
DENI068,3,12,4,,46,,0.27
DENI068,4,11,3,,,,0.27
DENI068,5,13,4,,36,,0.25
DENI068,6,15,6,,38,,0.24
DENI068,7,18,7,,40,,0.24
DENI068,8,14,5,,21,,0.24
DENI068,9,13,5,,17,,0.24
DENI068,10,14,6,,20,,0.24
DENI068,11,12,4,,17,,0.25
DENI068,12,9,2,,20,,0.25
DENI068,13,8,0.8,,24,,0.25
DENI068,14,11,4,,27,,0.25
DENI068,15,15,8,,31,,0.25
DENI068,16,16,9,,32,,0.26
DENI068,17,16,9,,27,,0.27
DENI068,18,22,17,,30,,0.27
DENI068,19,26,21,,44,,0.29
DENI068,20,30,25,,58,,0.31
DENI068,21,31,26,,61,,0.32
DENI068,22,31,26,,54,,0.34
DENI068,23,35,29,,57,,0.34
