station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,1,18,7,0.1,
DENI042,1,11,1,,6,,
DENI042,2,12,1,18,5,,
DENI042,3,12,1,15,5,,
DENI042,4,14,1,13,6,,
DENI042,5,15,1,14,6,,
DENI042,6,14,3,22,7,,
DENI042,7,12,3,32,5,0.1,
DENI042,8,9,3,45,5,,
DENI042,9,7,2,52,5,0.1,
DENI042,10,8,2,69,6,0.5,
DENI042,11,8,2,74,5,0.4,
DENI042,12,9,1,77,5,0.2,
DENI042,13,9,1,81,6,0.1,
DENI042,14,11,2,82,6,0.3,
DENI042,15,12,3,83,6,0.2,
DENI042,16,11,3,77,5,0.2,
DENI042,17,9,1,69,5,,
DENI042,18,10,1,60,8,0.1,
DENI042,19,17,6,56,9,0,
DENI042,20,19,10,50,8,,
DENI042,21,17,10,41,9,,
DENI042,22,16,10,38,10,,
DENI042,23,15,10,38,8,,
DENI068,0,14,9,,12,,0.36
DENI068,1,13,9,,10,,0.34
DENI068,2,13,9,,11,,0.32
DENI068,3,13,8,,,,0.29
DENI068,4,14,8,,11,,0.23
DENI068,5,17,8,,12,,0.2
DENI068,6,14,8,,9,,0.17
DENI068,7,12,8,,9,,0.17
DENI068,8,11,6,,15,,0.18
DENI068,9,10,5,,20,,0.2
DENI068,10,10,5,,30,,0.21
DENI068,11,10,6,,31,,0.22
DENI068,12,10,7,,35,,0.23
DENI068,13,11,7,,35,,0.23
DENI068,14,12,8,,15,,0.24
DENI068,15,13,9,,18,,0.25
DENI068,16,13,9,,37,,0.26
DENI068,17,12,8,,39,,0.26
DENI068,18,14,9,,21,,0.28
DENI068,19,20,15,,28,,0.31
DENI068,20,21,15,,24,,0.35
DENI068,21,22,14,,22,,0.38
DENI068,22,21,15,,21,,0.39
DENI068,23,18,13,,12,,0.38
