station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,13,12,33,21,0.4,
DENI042,1,13,12,34,19,,
DENI042,2,13,12,37,,0.5,
DENI042,3,10,9,47,13,0.1,
DENI042,4,8,8,53,11,,
DENI042,5,8,8,54,11,,
DENI042,6,9,8,52,12,,
DENI042,7,9,9,49,16,,
DENI042,8,10,9,47,19,,
DENI042,9,11,11,47,17,,
DENI042,10,11,11,49,16,,
DENI042,11,13,12,52,13,,
DENI042,12,11,11,55,13,,
DENI042,13,10,10,57,13,,
DENI042,14,11,10,56,14,,
DENI042,15,13,12,50,17,,
DENI042,16,15,14,42,23,,
DENI042,17,16,16,39,25,,
DENI042,18,17,16,37,26,,
DENI042,19,18,17,37,25,,
DENI042,20,19,18,38,24,,
DENI042,21,19,19,40,21,,
DENI042,22,20,19,,21,,
DENI042,23,20,19,38,19,,
DENI068,0,23,19,,21,,0.55
DENI068,1,22,19,,19,,0.49
DENI068,2,21,19,,,,0.42
DENI068,3,22,19,,13,,0.39
DENI068,4,14,15,,15,,0.35
DENI068,5,14,15,,21,,0.32
DENI068,6,15,15,,38,,0.31
DENI068,7,15,15,,44,,0.32
DENI068,8,16,15,,52,,0.36
DENI068,9,18,16,,45,,0.37
DENI068,10,26,17,,43,,0.38
DENI068,11,31,18,,44,,0.4
DENI068,12,32,17,,48,,0.43
DENI068,13,32,17,,41,,0.46
DENI068,14,34,17,,48,,0.48
DENI068,15,40,19,,61,,0.51
DENI068,16,46,20,,65,,0.53
DENI068,17,49,21,,69,,0.6
DENI068,18,50,22,,64,,0.65
DENI068,19,51,23,,52,,0.69
DENI068,20,50,23,,44,,0.7
DENI068,21,47,24,,35,,0.7
DENI068,22,46,24,,30,,0.69
DENI068,23,45,24,,24,,0.65
