station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,20,14,41,11,0.8,
DENI042,1,22,15,60,8,1,
DENI042,2,18,12,63,7,0.8,
DENI042,3,16,11,60,7,0.8,
DENI042,4,14,9,51,,0.9,
DENI042,5,12,8,49,15,1,
DENI042,6,11,7,45,19,0.9,
DENI042,7,13,9,49,15,1,
DENI042,8,16,11,54,9,1,
DENI042,9,11,8,52,10,1,
DENI042,10,7,5,52,10,1,
DENI042,11,7,5,50,12,0.9,
DENI042,12,8,5,53,11,0.9,
DENI042,13,10,7,56,9,0.9,
DENI042,14,4,2,58,9,0.9,
DENI042,15,2,0.1,60,9,0.9,
DENI042,16,2,0.4,61,9,1,
DENI042,17,2,0.5,57,12,0.7,
DENI042,18,1,0.8,57,12,1,
DENI042,19,2,0.8,55,13,0.9,
DENI042,20,2,0.8,57,11,1,
DENI042,21,1,0.5,60,8,0.9,
DENI042,22,2,0.6,58,8,0.9,
DENI042,23,3,0.6,58,8,,
DENI068,0,25,18,,23,,0.36
DENI068,1,25,19,,19,,0.34
DENI068,2,23,18,,,,0.32
DENI068,3,18,13,,19,,0.3
DENI068,4,15,9,,27,,0.27
DENI068,5,14,9,,49,,0.25
DENI068,6,15,9,,57,,0.26
DENI068,7,16,10,,55,,0.27
DENI068,8,18,11,,55,,0.28
DENI068,9,17,10,,48,,0.29
DENI068,10,14,8,,57,,0.31
DENI068,11,13,7,,40,,0.32
DENI068,12,13,8,,35,,0.33
DENI068,13,16,9,,38,,0.34
DENI068,14,9,5,,42,,0.32
DENI068,15,5,1,,40,,0.32
DENI068,16,6,2,,35,,0.32
DENI068,17,8,3,,41,,0.33
DENI068,18,6,2,,42,,0.32
DENI068,19,5,1,,37,,0.32
DENI068,20,5,2,,26,,0.31
DENI068,21,5,2,,30,,0.3
DENI068,22,5,2,,24,,0.28
DENI068,23,5,2,,16,,0.27
