station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,20,13,54,15,0.8,
DENI042,1,21,14,47,,0.8,
DENI042,2,22,15,46,16,0.9,
DENI042,3,23,16,40,20,,
DENI042,4,23,17,,19,0.5,
DENI042,5,26,19,40,19,0.6,
DENI042,6,27,20,28,34,0.8,
DENI042,7,26,19,24,39,1,
DENI042,8,20,13,40,27,1,
DENI042,9,14,9,,18,1,
DENI042,10,10,6,,14,1,
DENI042,11,7,3,,10,1,
DENI042,12,5,2,,9,1,
DENI042,13,4,1,75,8,1,
DENI042,14,4,0.7,82,8,0.7,
DENI042,15,4,0.3,90,8,0.6,
DENI042,16,4,0.5,93,10,0.5,
DENI042,17,4,0.4,85,17,0.7,
DENI042,18,4,0.9,73,21,0.7,
DENI042,19,6,0.8,25,48,0.7,
DENI042,20,6,0.7,28,36,0.4,
DENI042,21,7,1,33,28,0.4,
DENI042,22,7,1,30,25,0.6,
DENI042,23,7,1,30,19,0.5,
DENI068,0,24,15,,36,,0.36
DENI068,1,26,16,,24,,0.35
DENI068,2,45,35,,31,,0.35
DENI068,3,26,18,,35,,0.33
DENI068,4,28,19,,43,,0.34
DENI068,5,32,23,,62,,0.36
DENI068,6,36,25,,81,,0.4
DENI068,7,39,25,,86,,0.49
DENI068,8,33,18,,65,,0.53
DENI068,9,22,11,,61,,0.56
DENI068,10,20,8,,55,,0.55
DENI068,11,14,3,,49,,0.55
DENI068,12,12,1,,40,,0.55
DENI068,13,11,,,36,,0.52
DENI068,14,10,,,44,,0.48
DENI068,15,11,,,63,,0.42
DENI068,16,10,,,67,,0.42
DENI068,17,13,,,87,,0.43
DENI068,18,15,0.3,,80,,0.45
DENI068,19,15,0.2,,67,,0.47
DENI068,20,16,1,,54,,0.49
DENI068,21,17,2,,50,,0.51
DENI068,22,18,4,,,,0.52
DENI068,23,19,4,,44,,0.51
