station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,2,1,20,23,1,
DENI042,1,1,1,17,23,1,
DENI042,2,0.6,0.6,16,23,1,
DENI042,3,0.9,0.8,14,24,,
DENI042,4,1,0.5,27,,0.4,
DENI042,5,4,3,41,20,0.4,
DENI042,6,4,3,49,19,0.2,
DENI042,7,6,4,47,25,0.3,
DENI042,8,5,3,57,23,0.2,
DENI042,9,6,3,57,22,0.1,
DENI042,10,7,4,60,21,,
DENI042,11,6,3,61,22,0.1,
DENI042,12,6,3,64,20,0,
DENI042,13,6,3,65,20,0.2,
DENI042,14,6,2,71,17,0.1,
DENI042,15,7,2,66,23,0,
DENI042,16,8,3,61,24,0.1,
DENI042,17,8,3,57,27,0.3,
DENI042,18,9,4,59,24,0,
DENI042,19,12,7,44,34,0.3,
DENI042,20,15,9,25,47,0.2,
DENI042,21,22,17,12,46,0.1,
DENI042,22,22,17,30,29,0.3,
DENI042,23,19,15,45,20,0.4,
DENI068,0,6,4,,29,,0.52
DENI068,1,5,2,,29,,0.48
DENI068,2,3,0.9,,27,,0.42
DENI068,3,20,16,,29,,0.39
DENI068,4,4,2,,19,,0.36
DENI068,5,10,5,,23,,0.35
DENI068,6,13,7,,31,,0.33
DENI068,7,13,7,,37,,0.33
DENI068,8,12,6,,39,,0.32
DENI068,9,12,5,,35,,0.32
DENI068,10,13,5,,33,,0.32
DENI068,11,13,4,,28,,0.3
DENI068,12,12,4,,24,,0.33
DENI068,13,12,3,,27,,0.33
DENI068,14,12,2,,27,,0.32
DENI068,15,13,3,,37,,0.32
DENI068,16,15,4,,55,,0.34
DENI068,17,13,3,,40,,0.34
DENI068,18,20,7,,83,,0.41
DENI068,19,23,9,,86,,0.45
DENI068,20,29,14,,84,,0.48
DENI068,21,33,19,,76,,0.56
DENI068,22,31,19,,,,0.58
DENI068,23,29,18,,38,,0.59
