station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,0
00011,,,,,10.7,2.6,,,,,
00019,,,,0,,,,,,,0
00020,,,,0,,,,,,,
00021,,,,0,,,,,,,0
00022,,,,0,,,,,,,0
00023,,,,3.3,,,,,,,0
00029,,,,0,,,,,,,
00041,,,,0,,,,,,,0
00044,18.1,21.9,12.7,0.5,,,0.5,,,70,
00046,,,,0,,,,,,,
00053,,,,0,,,,,,,
00055,,,,0,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,0,,,,,,,0
00064,,,,0.9,,,,,,,0
00073,22.1,28.2,15,0,,,,,,63,
00078,18.6,23.3,11.7,0.7,,,,,,63,
00079,,,,0,,,,,,,0
00087,,,,0,,,,,,,
00090,,,,,11.8,2.9,,,,,
00091,19.1,27.7,7.8,0,,,,,,53,
00096,19.7,27,9.6,0.2,10.2,2.3,,5.5,1009.1,50,0
00102,18,19.1,16.4,,19,11.6,,,1008.5,73,
00103,,,,0,,,,,,,
00105,,,,0.5,,,,,,,0
00110,,,,0,,,,,,,0
00118,,,,0,,,,,,,
00121,,,,0.2,,,,,,,0
00124,,,,0,,,,,,,
00125,20.2,,,0,9.3,2.6,,,931.8,62,
00128,,,,0,,,,,,,0
00129,,,,1.8,,,,,,,0
00130,,,,0,,,,,,,
00131,20.8,28.6,13.6,0,,,,,,48,
00141,,,,0,,,,,,,
00142,22,29.6,12.2,0,,,,,,58,
00145,,,,0,,,,,,,0
00146,,,,0,,,,,,,
00150,21.3,30.1,11.1,0,,,,,,41,
00151,22,31.5,11.4,0,,,,,,48,
00154,20.8,28.3,12,0,,,,,,65,
00158,,,,0.2,,,,,,,
00160,,,,0,,,,,,,0
00161,20.3,30,9.3,0,10.5,2.3,,6.5,1008.4,49,0
00163,,,,0,,,,,,,0
00164,21.1,27.1,12.4,0,11.4,3.6,,6.2,1008.7,42,0
00167,19.6,25,12.6,0.2,,,,,,53,
00170,,,,0,,,,,,,0
00173,,,,0,,,,,,,0
00178,,,,0,,,,,,,0
00183,17.9,21.1,15.3,0.4,17.9,7.8,0.9,,1008.2,73,0
00187,,,,0.5,,,,,,,0
00191,20.6,30.2,9.1,0,,,,,,51,
00194,,,,0,,,,,,,
00197,,,,,11.2,3.8,,,,,
00198,21.1,28.4,10.2,0,12.6,3.1,,6.9,996.7,44,0
00200,,,,0,,,,,,,
00201,,,,0,,,,,,,0
00202,,,,0,,,,,,,0
00203,,,,0,,,,,,,0
00205,,,,1,,,,,,,
00211,,,,0,,,,,,,
00213,,,,1.8,,,,,,,
00216,,,,0,,,,,,,
00217,21.2,27.1,12.9,0,,,,,,63,
00222,20.7,29.3,9.8,0,,,,,,49,
00223,,,,0,,,,,,,0
00227,,,,0,,,,,,,
00232,21.3,30,11.4,0,9.6,2.2,14.1,2.8,962.6,59,0
00240,,,,0,,,,,,,
00245,,,,1.4,,,,,,,0
00257,21.2,28.5,12.5,0,,,,,,48,
00259,21.9,31.1,11.5,0,,,,,,51,
00262,,,,0,,,,,,,0
00269,,,,0,,,,,,,
00275,,,,0,,,,,,,
00277,,,,0,,,,,,,0
00279,,,,0,,,,,,,
00282,21,30.9,9,0,10.4,2.1,13.2,4.9,988.6,50,0
00287,,,,0,,,,,,,
00289,,,,1.8,,,,,,,0
00290,,,,0.6,,,,,,,0
00292,,,,1.6,,,,,,,
00294,20.5,25.5,17,0.4,,,,,,47,
00296,,,,0,,,,,,,0
00298,17.9,21.4,12.6,0.8,12,4.5,,7.8,1012.9,71,0
00301,,,,0,,,,,,,
00303,21,30.3,7.3,0,11.2,3.1,,6.4,1009,44,0
00309,,,,0,,,,,,,0
00310,,,,0,,,,,,,
00312,,,,2.1,,,,,,,
00314,22.6,31.2,13.1,0,,,,,,39,
00318,,,,0,,,,,,,0
00319,,,,0,,,,,,,0
00320,20,29.9,6.9,0,,,,,,49,
00323,,,,0,,,,,,,
00325,,,,0,,,,,,,0
00330,21.5,27.4,15.6,0,,,,,,39,
00333,,,,0,,,,,,,0
00336,,,,0,,,,,,,
00342,19.1,23.3,13.2,0.2,13.3,4.2,2.2,7.7,1003,56,0
00349,,,,0.2,,,,,,,0
00351,,,,0,,,,,,,0
00357,,,,0.6,,,,,,,
00359,,,,0,,,,,,,
00360,,,,0,,,,,,,
00364,,,,0,,,,,,,0
00366,,,,0,,,,,,,0
00368,18.6,,,0.3,12.3,2,,4.8,1005.5,57,0
00371,,,,0.5,,,,,,,0
00376,,,,0,,,,,,,0
00377,23.3,29.2,15.8,0,,,,,,35,
00378,,,,0.1,,,,,,,
00379,19.9,29.9,7.6,0,,,,,,49,
00389,,,,0,,,,,,,
00390,18.1,25.4,9.6,0,,,,,,47,
00400,20.7,28.2,10.3,0,,,,,,45,
00403,21.2,28.8,11,0,,,11.1,5.3,1006.1,46,0
00420,22.4,29.4,13.5,0,,,,,,40,
00426,,,,0,,,,,,,0
00427,21.9,29.4,11,0,12.3,3.8,,5.9,1009.5,39,0
00433,22.4,30.1,14.1,0,11.6,3.3,,6.3,1009.7,39,0
00440,,,,0,,,,,,,0
00443,,,,0,,,,,,,
00445,21.3,29.4,10.8,1,,,,,,42,
00446,,,,0.2,,,,,,,0
00447,,,,0,,,,,,,0
00460,21.1,27.3,15.7,0,9.3,2.3,10.1,6.1,976,42,0
00468,,,,0,,,,,,,
00475,,,,0,,,,,,,0
00476,,,,0,,,,,,,0
00479,,,,0,,,,,,,
00480,,,,0,,,,,,,0
00488,,,,0,,,,,,,0
00490,,,,0,,,,,,,0
00496,,,,0.8,,,,,,,0
00498,,,,0,,,,,,,
00504,,,,0,,,,,,,
00509,,,,0,,,,,,,0
00515,,,,0,,,,,,,0
00516,,,,0,,,,,,,0
00518,,,,2.8,,,,,,,0
00522,,,,0,,,,,,,
00527,,,,0,,,,,,,0
00533,,,,1,,,,,,,0
00535,18.7,26.8,9.5,0,,,,,,50,
00537,,,,0,,,,,,,0
00542,,,,0.6,,,,,,,
00550,,,,0,,,,,,,
00551,,,,0,,,,,,,
00552,,,,0,,,,,,,0
00554,,,,0.1,,,,,,,
00555,20.3,26,14.7,1.6,,,,,,51,
00560,,,,0.2,,,,,,,0
00561,,,,1.2,,,,,,,
00562,,,,0,,,,,,,0
00567,,,,0.7,,,,,,,
00572,,,,0,,,,,,,0
00579,,,,0,,,,,,,0
00582,,,,0,,,,,,,0
00583,,,,0,,,,,,,0
00584,,,,0,,,,,,,0
00589,,,,0,,,,,,,
00591,19.3,25.4,15.5,1.7,13,3.7,3.6,7.6,1008.7,56,0
00595,,,,0,,,,,,,0
00596,18.3,23,13.4,0.5,15.6,5.2,1.6,7.6,1011.3,66,0
00603,20,28,11.9,0,11.2,3.5,,6.5,999.8,51,0
00604,,,,0,,,,,,,
00606,,,,0,,,,,,,0
00608,,,,0,,,,,,,0
00610,,,,0,,,,,,,0
00611,,,,2.9,,,,,,,0
00617,18.9,24.7,12.3,0,,,,,,62,
00619,,,,,15.7,9.7,,,,,
00622,,,,2.4,,,,,,,
00624,,,,0,,,,,,,0
00628,,,,1.1,,,,,,,0
00630,,,,0.2,,,,,,,
00633,,,,0,,,,,,,
00642,,,,,11.8,3.9,,,,,
00644,,,,0.8,,,,,,,
00645,,,,0.1,,,,,,,0
00647,,,,0,,,,,,,0
00653,,,,0,,,,,,,
00654,,,,0,,,,,,,0
00656,17.6,23.2,11.3,0,10.7,2.5,,6.9,946.6,49,0
00662,19.9,26.2,12.5,1,13.6,3.6,7,6.1,1005.9,48,0
00668,,,,0,,,,,,,0
00672,,,,1,,,,,,,0
00677,,,,0,,,,,,,
00684,,,,0,,,,,,,
00690,,,,0.9,,,,,,,0
00691,18.6,23.8,14,0.9,14.2,4.7,1.3,7.8,1013.6,65,0
00701,18.6,20.3,15.6,0.5,15.5,6.6,0.6,7.9,1012.7,73,0
00704,17.9,21.4,14.8,2.1,11.6,3.8,0.4,7.8,1012.5,72,0
00708,,,,0,,,,,,,0
00710,,,,0,,,,,,,0
00714,,,,0.6,,,,,,,
00721,,,,0,,,,,,,
00722,13.5,17.4,10.7,0,18,10.4,7.3,7.3,887.4,54,0
00723,,,,0,,,,,,,
00731,,,,0,,,,,,,
00732,,,,0,,,,,,,
00734,,,,0,,,,,,,0
00735,,,,0,,,,,,,
00741,,,,1.8,,,,,,,0
00745,,,,0.3,,,,,,,0
00747,,,,1,,,,,,,0
00752,,,,0,,,,,,,0
00753,,,,0,,,,,,,
00755,20.9,29.4,9.9,0,,,,,,47,
00756,,,,0,,,,,,,0
00757,20.6,27.6,13.2,0,,,,,,55,
00759,,,,0,,,,,,,0
00760,18.8,23.9,15.4,4.6,,,,,,61,
00766,19.3,,,0,10.3,3.2,,,961.6,44,
