station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,0
00011,,,,,9.9,2.9,,,,,
00019,,,,0.1,,,,,,,0
00020,,,,0,,,,,,,0
00021,,,,0.2,,,,,,,0
00022,,,,0,,,,,,,0
00023,,,,0.1,,,,,,,0
00029,,,,1,,,,,,,0
00041,,,,0.3,,,,,,,0
00044,9.8,12.9,5.3,0,,,6.2,,,86,0
00046,,,,0.3,,,,,,,0
00053,,,,4.8,,,,,,,0
00055,,,,0.2,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,0.6,,,,,,,0
00064,,,,1,,,,,,,0
00073,8.9,15.2,3,1,,,,,,86,0
00078,9.4,12.9,4.8,0.1,,,,,,86,0
00079,,,,0,,,,,,,0
00087,,,,0.1,,,,,,,0
00090,,,,,16.3,5,,,,,
00091,8.6,11.8,2.2,0,,,,,,83,
00096,10,12,6.4,2.2,15.8,4,,6.8,996.8,80,0
00102,11.1,12.9,8.8,,28,13.5,,,998.8,80,
00103,,,,0.1,,,,,,,0
00105,,,,0,,,,,,,0
00110,,,,0,,,,,,,0
00118,,,,0.4,,,,,,,0
00121,,,,0,,,,,,,0
00124,,,,0.4,,,,,,,0
00125,8.2,,,0.6,18.5,3.8,,6.3,924.5,89,0
00128,,,,0.1,,,,,,,0
00129,,,,6.6,,,,,,,0
00130,,,,1.6,,,,,,,0
00131,9.9,13.7,4.3,3.9,,,,,,72,0
00141,,,,0.7,,,,,,,0
00142,9.3,14.3,2.4,0.1,,,,,,81,0
00145,,,,0.1,,,,,,,0
00146,,,,0.2,,,,,,,
00150,10.1,13.8,4.7,0.2,,,,,,78,0
00151,8.6,13.3,0.1,0.7,,,,,,79,0
00154,9.2,13.9,4.3,0.6,,,,,,88,0
00158,,,,0,,,,,,,0
00160,,,,0.2,,,,,,,0
00161,10.6,14.8,3,0,10.5,2.5,,4.3,1000.6,73,0
00163,,,,0.1,,,,,,,0
00164,9.9,11.5,8.5,4,18.3,6.6,,7.2,995.7,82,0
00167,9.9,12,7.6,5.6,,,,,,85,0
00170,,,,0.2,,,,,,,0
00173,,,,0,,,,,,,0
00178,,,,0,,,,,,,0
00183,10.1,10.9,9.3,13.5,26.3,11.5,1.2,6,993.4,87,0
00191,9.2,13.9,1.1,0,,,,,,79,0
00194,,,,0.5,,,,,,,0
00197,,,,,15.7,4.9,,,,,
00198,10.3,13.1,5.2,0.4,17.8,5.9,,5.2,987.2,73,0
00200,,,,0,,,,,,,0
00201,,,,0,,,,,,,0
00202,,,,0.2,,,,,,,0
00203,,,,0.7,,,,,,,0
00205,,,,0,,,,,,,0
00211,,,,0,,,,,,,0
00213,,,,3.9,,,,,,,0
00216,,,,0,,,,,,,0
00217,9.8,12.7,5.6,0.1,,,,,,83,0
00222,9.5,13.1,1.6,1.2,,,,,,70,0
00223,,,,0.4,,,,,,,0
00227,,,,0.9,,,,,,,0
00232,9.3,14.3,1.7,0.1,11.5,3.7,6.1,5.8,956.2,80,0
00240,,,,0.7,,,,,,,0
00245,,,,0.2,,,,,,,0
00257,10.5,14.9,4.2,0,,,,,,80,0
00259,11.8,16.5,3.4,0,,,,,,76,0
00262,,,,3,,,,,,,0
00269,,,,0,,,,,,,0
00275,,,,2.2,,,,,,,0
00277,,,,0,,,,,,,0
00279,,,,0,,,,,,,0
00282,9.1,13.5,0.6,0.1,15.7,3.3,,5.7,981.8,78,0
00287,,,,1.8,,,,,,,0
00289,,,,4,,,,,,,0
