station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,0
00011,,,,,7,1.7,,,,,
00019,,,,0,,,,,,,0
00020,,,,0,,,,,,,0
00021,,,,0,,,,,,,0
00022,,,,0.2,,,,,,,0
00023,,,,0,,,,,,,0
00029,,,,0,,,,,,,0
00041,,,,0,,,,,,,0
00044,12.6,21.5,4.2,0.1,,,8.9,,,68,0
00046,,,,0,,,,,,,0
00053,,,,0,,,,,,,0
00055,,,,0,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,0,,,,,,,0
00064,,,,0,,,,,,,0
00073,14.1,21.4,5.6,0,,,,,,55,0
00078,12.4,21.8,3.8,0,,,,,,68,0
00079,,,,0,,,,,,,0
00087,,,,0,,,,,,,0
00090,,,,,8.8,2,,,,,
00091,11.8,22,1.5,0,,,,,,59,
00096,12.1,19.2,5,0,5.6,1.6,,4.9,1007.5,70,0
00102,9.8,15.3,5.9,,13.8,6.4,,,,83,
00103,,,,0,,,,,,,0
00105,,,,0,,,,,,,0
00110,,,,0,,,,,,,0
00118,,,,0,,,,,,,0
00121,,,,0,,,,,,,0
00124,,,,0,,,,,,,0
00125,10.7,,,0,10.8,2.6,,,925.3,57,
00128,,,,0,,,,,,,0
00129,,,,0,,,,,,,0
00130,,,,0,,,,,,,0
00131,12.6,19.6,5.8,0,,,,,,68,0
00141,,,,0,,,,,,,
00142,12.1,20.3,2.3,0,,,,,,58,0
00145,,,,0,,,,,,,0
00146,,,,0,,,,,,,
00150,14.3,22.8,3,0,,,,,,49,0
00151,11.8,21,1.6,0,,,,,,59,0
00154,12.2,20.9,1.8,0,,,,,,59,0
00158,,,,0,,,,,,,0
00160,,,,0,,,,,,,0
00161,12.7,23.7,0.4,0,8.1,2.1,,1.1,1002.5,58,0
00163,,,,0,,,,,,,0
00164,12.3,17.9,6.5,0,6.8,2.1,,5.7,1007,70,0
00167,10.3,17.2,4.4,0,,,,,,80,0
00170,,,,0,,,,,,,0
00173,,,,0,,,,,,,0
00178,,,,0,,,,,,,0
00183,7.9,9.4,5.8,0,11.3,5.6,0,6.6,1008.1,90,0
00187,,,,0.5,,,,,,,0
00191,11.5,22,0.4,0,,,,,,58,0
00194,,,,0,,,,,,,0
00197,,,,,8.6,2.7,,,,,
00198,12.8,21.2,4.8,0,6.4,1.9,,2,993.8,65,0
00200,,,,0.9,,,,,,,0
00201,,,,0,,,,,,,0
00202,,,,0,,,,,,,0
00203,,,,0,,,,,,,0
00205,,,,0,,,,,,,0
00211,,,,0,,,,,,,0
00213,,,,0,,,,,,,0
00216,,,,1.3,,,,,,,0
00217,11.8,19.6,2.2,0,,,,,,59,0
00222,12.7,20.8,3.9,0,,,,,,61,0
00223,,,,0,,,,,,,0
00227,,,,0,,,,,,,0
00232,11.4,20.8,0.5,0,10.3,2.6,12.4,4.3,957.4,59,0
00240,,,,0,,,,,,,0
00245,,,,0,,,,,,,0
00257,14,24.1,4,0,,,,,,56,0
00259,13.6,23,1.8,0.1,,,,,,60,0
00262,,,,0,,,,,,,0
