station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,10.1,,,,,,,0
00011,,,,,9.4,2.4,,,,,
00019,,,,13,,,,,,,0
00020,,,,11.1,,,,,,,
00021,,,,6.2,,,,,,,0
00022,,,,30.1,,,,,,,0
00023,,,,0,,,,,,,0
00029,,,,15.3,,,,,,,
00041,,,,0,,,,,,,0
00044,15.4,20.8,8.1,0,,,1.1,,,79,
00046,,,,0,,,,,,,
00053,,,,3.2,,,,,,,
00055,,,,0,,,,,,,0
00057,,,,6.7,,,,,,,0
00063,,,,8.5,,,,,,,0
00064,,,,1.9,,,,,,,0
00073,19.7,28.6,11.9,0,,,,,,78,
00078,15.2,21.3,7.8,0.2,,,,,,78,
00079,,,,1.4,,,,,,,0
00087,,,,7,,,,,,,
00090,,,,,10.2,2.9,,,,,
00091,14.8,19.1,10.6,7.6,,,,,,89,
00096,18,25.3,11.6,1,10.9,2.4,,7.2,1005.7,76,0
00102,16.1,19.6,12.9,,23.7,14.4,,,1006.3,72,
00103,,,,0,,,,,,,
00105,,,,1.5,,,,,,,0
00110,,,,0,,,,,,,0
00118,,,,11.7,,,,,,,
00121,,,,5.1,,,,,,,0
00124,,,,3.3,,,,,,,
00125,18.6,,,2,12.3,2.9,,,928.2,72,
00128,,,,0,,,,,,,0
00129,,,,0.8,,,,,,,0
00130,,,,11.5,,,,,,,
00131,20.4,28.1,12,20.9,,,,,,67,
00141,,,,24.4,,,,,,,
00142,19.6,26.7,13.3,1.4,,,,,,74,
00145,,,,12.5,,,,,,,0
00146,,,,10.4,,,,,,,
00150,15.7,20.4,12.1,17.7,,,,,,89,
00151,19.4,27.4,12.5,16.9,,,,,,73,
00154,18.7,27.5,10.6,0,,,,,,77,
00158,,,,11.7,,,,,,,
00160,,,,0.9,,,,,,,0
00161,16.5,20,12.8,2.8,8.2,1.9,,7.9,1006,81,0
00163,,,,0,,,,,,,0
00164,19.7,26.7,12.8,1.2,11.3,4.4,,7,1004.9,70,0
00167,18.3,26.2,12.6,1,,,,,,77,
00170,,,,19.4,,,,,,,0
00173,,,,19.7,,,,,,,0
00178,,,,12,,,,,,,0
00183,18,24,13.4,0,21.8,9.1,5.7,5.3,1004.3,74,0
00187,,,,0,,,,,,,0
00191,15.6,22.7,11.4,9.6,,,,,,86,
00194,,,,1.7,,,,,,,
00197,,,,,11,4.1,,,,,
00198,18.1,24.3,11.8,5.6,12.1,3,,7.5,993.9,74,0
00200,,,,3.5,,,,,,,
00201,,,,3.4,,,,,,,0
00202,,,,11.5,,,,,,,0
00203,,,,0,,,,,,,0
00205,,,,0,,,,,,,
00211,,,,4.8,,,,,,,
00213,,,,3.1,,,,,,,
00216,,,,1.7,,,,,,,
00217,20.3,25.9,14,1.1,,,,,,67,
00222,19.9,28.8,11.2,24.7,,,,,,68,
00223,,,,18.8,,,,,,,0
00227,,,,21.2,,,,,,,
00232,18.5,26.5,11.8,5.6,14.6,2.8,9.2,3.4,959.3,77,0
00240,,,,15.8,,,,,,,
00245,,,,0,,,,,,,0
00257,16.1,21.2,11.9,35.1,,,,,,87,
00259,18.5,23.9,11.6,46.9,,,,,,78,
00262,,,,26,,,,,,,0
00269,,,,35.3,,,,,,,
00275,,,,1.7,,,,,,,0
00277,,,,27.7,,,,,,,0
00279,,,,20.5,,,,,,,
00282,17.8,24.7,12.2,6.9,9.9,2.7,,6.9,985.8,79,0
00287,,,,3.2,,,,,,,
00289,,,,0.2,,,,,,,0
00290,,,,2.1,,,,,,,0
00292,,,,0.1,,,,,,,
00294,17.3,22.8,10.9,0.3,,,,,,70,
00296,,,,3.2,,,,,,,0
00298,17.8,24,13,0,17.2,5.5,,6.2,1009.2,74,0
00301,,,,14,,,,,,,
00303,20.5,28.5,12.4,20.9,11.5,3.2,,6.5,1005.7,67,0
00309,,,,1.8,,,,,,,0
00310,,,,2.5,,,,,,,
00312,,,,0.1,,,,,,,
00314,21.6,27.3,13.7,8.9,,,,,,69,
00318,,,,2.1,,,,,,,0
00319,,,,12.4,,,,,,,0
00320,18.3,26.1,11.1,25.9,,,,,,77,
00323,,,,9,,,,,,,
00325,,,,0,,,,,,,0
