station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,6.4,,,,,,,0
00011,,,,,9.5,2.5,,,,,
00019,,,,8.1,,,,,,,0
00020,,,,6.9,,,,,,,0
00021,,,,18.2,,,,,,,0
00022,,,,7.6,,,,,,,0
00023,,,,0.2,,,,,,,0
00029,,,,1.1,,,,,,,0
00041,,,,0.7,,,,,,,2
00044,-1.7,0.4,-3.9,0.5,,,0.1,,,91,1
00046,,,,6.2,,,,,,,0
00053,,,,8.5,,,,,,,1
00055,,,,5.1,,,,,,,0
00057,,,,6.3,,,,,,,0
00063,,,,14.6,,,,,,,0
00064,,,,4.5,,,,,,,1
00073,1.9,4.9,-0.4,0.7,,,,,,96,0
00078,-1.6,0.1,-3.5,0,,,,,,88,0
00079,,,,4,,,,,,,0
00087,,,,2.2,,,,,,,0
00090,,,,,7.1,2.3,,,,,
00091,-0.5,1.8,-3.3,1.7,,,,,,90,
00096,-1.8,-0.4,-3.2,3.1,5.7,1.7,,6.8,1011.7,89,0
00103,,,,6.4,,,,,,,0
00105,,,,2,,,,,,,0
00110,,,,0.4,,,,,,,1
00118,,,,8.2,,,,,,,0
00121,,,,0.7,,,,,,,0
00124,,,,1.7,,,,,,,0
00125,2.8,,,8.6,13.4,3.9,,8,927.1,91,0
00128,,,,4.3,,,,,,,0
00129,,,,0.4,,,,,,,0
00130,,,,0.9,,,,,,,0
00131,-2.2,1.1,-4.1,3.4,,,,,,96,0
00141,,,,2.8,,,,,,,
00142,2.8,6.6,-1.9,3.7,,,,,,95,0
00145,,,,20,,,,,,,0
00146,,,,18.3,,,,,,,
00150,2,6,-0.5,1,,,,,,82,0
00151,1.5,3.5,-0.7,6.4,,,,,,94,0
00154,4,9.2,0,6,,,,,,92,0
00158,,,,0.7,,,,,,,0
00160,,,,6.3,,,,,,,0
00161,1.3,3.3,-0.3,1.7,9,2.2,,7.8,1010.3,85,0
00163,,,,2.5,,,,,,,0
00164,-1.8,-0.8,-3.1,2,7.7,2.8,,7.9,1011,92,3
00167,-0.8,1.7,-5,1.8,,,,,,87,0
00170,,,,5,,,,,,,0
00173,,,,1.4,,,,,,,0
00178,,,,3.8,,,,,,,0
00183,1,2.5,-0.8,0.4,22.1,10.4,0,7.4,1015.1,85,0
00187,,,,1.8,,,,,,,0
00191,1.5,4.4,-0.8,0.7,,,,,,89,0
00194,,,,0.5,,,,,,,0
00197,,,,,7.7,3.1,,,,,
00198,-1.7,-1.2,-2,2.2,7.6,2.4,,7.9,997.6,90,0
00200,,,,1.6,,,,,,,0
00201,,,,1.6,,,,,,,0
00202,,,,3.8,,,,,,,0
00203,,,,5.5,,,,,,,0
00205,,,,5.3,,,,,,,0
00211,,,,0.5,,,,,,,0
00213,,,,3.2,,,,,,,1
00216,,,,0.1,,,,,,,0
00217,3.3,7.6,-0.6,7.2,,,,,,90,0
00222,-1.3,1.5,-4,2.2,,,,,,92,0
00223,,,,0.9,,,,,,,0
00227,,,,0.8,,,,,,,0
00232,2.6,7.4,-2.2,5.7,8.2,2.6,0,6.4,959.9,93,0
00240,,,,0.3,,,,,,,0
00245,,,,1.2,,,,,,,3
00257,2.3,5.7,-0.7,12,,,,,,91,0
00259,4.9,9.7,1.7,11.6,,,,,,88,0
00262,,,,7.5,,,,,,,0
00269,,,,7.3,,,,,,,0
00275,,,,16.9,,,,,,,41
00277,,,,15.9,,,,,,,0
00279,,,,7.3,,,,,,,0
00282,2.3,5,-0.9,0,7.6,2.5,1.8,7.1,987.7,84,0
00287,,,,3.2,,,,,,,0
00289,,,,1.9,,,,,,,0
00290,,,,4.5,,,,,,,2
00292,,,,0.5,,,,,,,1
00294,-2.1,-0.2,-4,0,,,,,,90,
00296,,,,0.5,,,,,,,2
00298,0.3,2.2,-2.5,0.2,14.3,3.7,,7.3,1019.7,85,0
00301,,,,6.7,,,,,,,0
00303,-1.8,-1.2,-2.4,2.4,4.3,1.6,,7.8,1010.3,93,0
00309,,,,2,,,,,,,0
00310,,,,0.3,,,,,,,0
00312,,,,0.9,,,,,,,0
00314,-0.4,1.2,-3.3,6,,,,,,87,0
00318,,,,8.1,,,,,,,0
00319,,,,10.9,,,,,,,0
00320,1.4,3.4,-1.8,2.5,,,,,,92,0
00323,,,,5.2,,,,,,,1
00325,,,,0.2,,,,,,,0
00330,0.4,2.4,-3,0.7,,,,,,93,0
00333,,,,12.6,,,,,,,0
00336,,,,2.9,,,,,,,0
00342,-1.9,-0.2,-4,0.1,7.4,2.5,0,7.8,1007.9,88,0
00349,,,,11.9,,,,,,,0
00351,,,,5.5,,,,,,,1
00357,,,,0.1,,,,,,,0
00359,,,,7.7,,,,,,,0
00360,,,,8.7,,,,,,,0
00364,,,,9.6,,,,,,,0
00366,,,,1.2,,,,,,,0
00368,-2.1,,,0.9,4.6,1.2,,6.4,1010.2,85,0
00371,,,,1.6,,,,,,,1
00376,,,,0.1,,,,,,,0
00377,2.7,6.8,-0.2,1.9,,,,,,88,
00378,,,,0.8,,,,,,,0
00379,-1.7,-0.7,-2.8,1.2,,,,,,92,0
00389,,,,0.1,,,,,,,1
00390,-2.7,-0.5,-5.5,0.1,,,,,,93,0
00400,-1.7,-0.6,-2.7,7.2,,,,,,91,1
00403,-1.5,-0.8,-2.2,5.1,,,0,8,1007.6,94,2
00420,-1.5,-0.7,-2.5,8.6,,,,,,92,
00426,,,,8.9,,,,,,,0
00427,-1.5,-0.7,-2.4,6.8,5.7,2.5,0,,1011.1,91,
00433,-1.3,-0.6,-2.3,6.5,6.3,2.5,,7.3,1011.4,91,1
00440,,,,11.9,,,,,,,0
00443,,,,4.7,,,,,,,0
00445,-2.3,-1.4,-2.8,2,,,,,,90,1
00446,,,,0.4,,,,,,,4
00447,,,,2.1,,,,,,,0
00460,1.9,5,-1.3,0,8.9,2.7,1.6,6.9,974.5,78,0
00468,,,,1,,,,,,,
00475,,,,7.1,,,,,,,0
00476,,,,2,,,,,,,0
00479,,,,1.1,,,,,,,0
00480,,,,0,,,,,,,0
00488,,,,0,,,,,,,0
00490,,,,2.7,,,,,,,0
00496,,,,1.1,,,,,,,0
00498,,,,6.8,,,,,,,0
00504,,,,3.5,,,,,,,0
00509,,,,2.8,,,,,,,0
00515,,,,5.8,,,,,,,0
00516,,,,5.2,,,,,,,0
00518,,,,2.6,,,,,,,0
00522,,,,6.7,,,,,,,1
00527,,,,2.5,,,,,,,1
00533,,,,1,,,,,,,0
00535,-0.8,2.8,-3.1,0.9,,,,,,91,0
00537,,,,7.2,,,,,,,0
00542,,,,2.7,,,,,,,0
00550,,,,0.6,,,,,,,0
00551,,,,1.7,,,,,,,0
00552,,,,7.9,,,,,,,0
00554,,,,0,,,,,,,0
00555,-0.1,3.3,-1.6,0.2,,,,,,85,
00560,,,,2.4,,,,,,,1
00561,,,,0.4,,,,,,,0
00562,,,,3.3,,,,,,,0
00567,,,,0.5,,,,,,,0
00572,,,,7.5,,,,,,,0
00579,,,,2.6,,,,,,,2
00582,,,,8.5,,,,,,,0
00583,,,,2,,,,,,,0
00584,,,,3.3,,,,,,,0
00589,,,,6,,,,,,,0
00591,-2.3,1.2,-6.9,1.4,8.3,2.6,0.5,5.9,1014.3,91,0
00595,,,,10,,,,,,,1
00596,0.5,1.7,-1.6,2.8,18.6,7.3,0,7.2,1018.5,85,0
00603,1.2,3.5,-1.5,1.5,6.8,2.3,,7.5,1001.5,90,0
00606,,,,13.9,,,,,,,0
00608,,,,7.3,,,,,,,0
00610,,,,2.4,,,,,,,0
00611,,,,2,,,,,,,1
00613,,,,0.3,,,,,,,0
00617,-0.6,2.4,-2.4,0,,,,,,88,0
00619,,,,,8.5,3,,,,,
00622,,,,3.2,,,,,,,0
00624,,,,1.9,,,,,,,1
00628,,,,1.9,,,,,,,0
00630,,,,1.7,,,,,,,2
00633,,,,4.1,,,,,,,0
00642,,,,,9.7,4.2,,,,,
00644,,,,0.2,,,,,,,
00645,,,,1,,,,,,,0
00647,,,,1.8,,,,,,,1
00653,,,,5.3,,,,,,,0
00654,,,,0.5,,,,,,,0
00656,-4.3,-2.6,-5.9,1.3,8.9,1.9,,7.9,943.5,95,1
00662,-2.2,0.1,-3.7,1.6,6.7,3.1,0,7.7,1009.1,88,1
00668,,,,0.5,,,,,,,4
00672,,,,1.7,,,,,,,0
00677,,,,11.2,,,,,,,0
00684,,,,14.4,,,,,,,0
00690,,,,0.4,,,,,,,0
00691,-1.3,1,-3.8,0.1,8.7,3.9,0,7.7,1020.6,87,1
00701,-0.6,1.4,-3.9,0.2,9.4,3.8,0.5,7.6,1021,86,0
00704,-1.1,1.1,-4,0.5,7.4,3.5,0,7.8,1019.9,91,0
00708,,,,7.8,,,,,,,28
00710,,,,14.3,,,,,,,0
00714,,,,12.9,,,,,,,0
00721,,,,2.1,,,,,,,2
00722,-6.6,-3.9,-9,4.5,14.8,8.2,0,7.9,880.1,94,18
00723,,,,0.8,,,,,,,0
00731,,,,7.9,,,,,,,0
00732,,,,0.8,,,,,,,
00734,,,,2.8,,,,,,,0
00735,,,,4.8,,,,,,,1
00741,,,,2,,,,,,,0
00745,,,,6.1,,,,,,,0
00747,,,,0.2,,,,,,,0
00752,,,,4.1,,,,,,,0
00753,,,,0.8,,,,,,,
00755,1.9,4.5,-1.3,1.5,,,,,,89,0
00756,,,,2.3,,,,,,,0
00757,2.9,7.7,0.2,16.9,,,,,,93,0
00759,,,,20.1,,,,,,,0
00760,-1.5,1.2,-5,1.2,,,,,,91,0
00766,-0.7,,,0.5,8.7,2.7,,,959.9,90,0
00769,-2,,,0.9,,,,8,1010.8,88,0
00774,,,,9.4,,,,,,,0
00775,,,,2.3,,,,,,,
00788,,,,,11,5.2,,,,,
00789,,,,1.2,,,,,,,0
00791,,,,0.1,,,,,,,0
00796,,,,0.5,,,,,,,0
00797,,,,3.6,,,,,,,1
00801,,,,1.4,,,,,,,0
00803,,,,1.1,,,,,,,0
00807,,,,0.2,,,,,,,0
00808,,,,5.3,,,,,,,0
00811,,,,5.8,,,,,,,0
00812,,,,0.9,,,,,,,0
00814,,,,0.2,,,,,,,0
00815,,,,2.2,,,,,,,0
00816,,,,3.2,,,,,,,1
00817,-0.5,0.8,-2.3,1.1,,,,,,87,0
00820,,,,1.6,,,,,,,4
00822,,,,4.6,,,,,,,0
00827,,,,0.8,,,,,,,0
00831,,,,5.9,,,,,,,3
00836,,,,3.6,,,,,,,0
00837,,,,1.5,,,,,,,0
00839,,,,3.7,,,,,,,
00840,-3,-0.2,-7.2,2.4,7.3,1.5,0,7.9,909.2,96,2
00845,,,,1.1,,,,,,,0
00848,,,,1.3,,,,,,,0
00850,-1.9,,,1.4,,,,7.3,1013.1,86,2
00851,,,,5.9,,,,,,,0
00853,-2.2,0.8,-4.8,2.3,7,2.5,0,7.8,966,95,0
00856,4.4,10.2,0.2,2.9,10.6,2.5,0.7,7.5,950.4,88,0
00857,,,,5.8,,,,,,,0
00860,-2,0,-4,0.7,,,,,,87,0
00867,0.7,3,-2.7,0.4,7.9,2.8,0.4,7.2,974.9,89,0
00870,,,,1.2,,,,,,,0
00871,,,,0,,,,,,,0
00874,,,,2.3,,,,,,,1
00880,-0.8,0.3,-1.9,5.1,5,1.7,0,7.8,1008.2,92,0
00882,,,,3.9,,,,,,,0
00885,,,,1.6,,,,,,,0
00891,-0.2,1.3,-2.5,0.4,12.4,6.5,,7.6,1021.1,86,0
00893,,,,1,,,,,,,0
00896,-1.2,-0.7,-1.9,2,,,,,,92,0
00902,,,,0.5,,,,,,,0
00911,,,,1.7,,,,,,,3
00917,1.2,5.8,-1.1,2.1,,,,,,90,
00922,,,,6.3,,,,,,,0
00923,,,,1.3,,,,,,,0
00931,,,,11.1,,,,,,,0
00933,,,,6.2,,,,,,,
00934,,,,0.1,,,,,,,0
00936,,,,0.5,,,,,,,3
00939,,,,0.9,,,,,,,0
00942,,,,0.3,,,,,,,0
00945,,,,1.4,,,,,,,0
00952,,,,6.5,,,,,,,0
00953,-0.3,3.1,-3.1,2.1,9.8,2.7,0.4,7.7,960.4,87,0
00956,,,,7,,,,,,,1
00958,,,,0.8,,,,,,,0
00961,,,,0.2,,,,,,,0
00962,,,,1.6,,,,,,,0
00963,-1.6,0.4,-3.7,0.4,6.5,2.6,0,7.8,1015.7,87,1
00966,,,,1.7,,,,,,,0
00970,,,,1.1,,,,,,,0
00973,,,,0.6,,,,,,,0
00974,,,,1.8,,,,,,,1
00978,,,,0.2,,,,,,,0
00983,2.5,7.1,-1.8,7.5,,,0.2,,,93,0
00985,,,,5.2,,,,,,,1
00988,,,,0.7,,,,,,,3
00989,,,,0,,,,,,,0
00991,-1.3,0.6,-4,3.4,,,,,,93,3
01001,-1.8,-1.2,-2.9,2.8,5.6,2.5,,7.8,1005,93,0
01011,,,,,9.8,3.3,,,,,
01013,,,,,8.9,2.4,,,,,
01014,,,,0.6,,,,,,,2
01016,,,,0,,,,,,,0
01021,,,,2.7,,,,,,,0
01022,,,,3.9,,,,,,,1
01023,,,,3.9,,,,,,,
01024,,,,0.2,,,,,,,
01027,,,,4,,,,,,,0
01030,,,,1.8,,,,,,,1
01039,,,,0.5,,,,,,,1
01046,,,,0.3,,,,,,,0
01048,-1.2,1.1,-3.3,3.4,8.1,3.4,0,7.8,988.2,94,0
01050,-0.1,1.7,-2.1,1.9,,,,,,88,
01051,,,,3.1,,,,,,,0
01052,-2.2,-1.1,-3.2,4.6,,,,,,93,1
01054,,,,0.4,,,,,,,0
01055,,,,0.4,,,,,,,0
01056,,,,0.5,,,,,,,2
01060,,,,2.7,,,,,,,0
01067,,,,2.8,,,,,,,
01072,3.5,6.6,0.6,0.9,,,,,,78,0
01078,0.9,3.9,-1.1,0,7.2,2.9,,7.9,1015.6,87,0
01089,,,,7.2,,,,,,,0
01090,,,,3.5,,,,,,,0
01092,,,,0.1,,,,,,,0
01094,,,,6.3,,,,,,,
01097,,,,0.1,,,,,,,0
01103,3.4,7.2,-0.3,6,,,,,,94,0
01107,1.3,3.4,-2.4,0.2,,,,,,89,0
01108,,,,0.7,,,,,,,0
01118,,,,5.3,,,,,,,0
01119,,,,2.3,,,,,,,
01130,,,,0.4,,,,,,,2
01132,,,,1.6,,,,,,,0
01140,,,,9,,,,,,,0
01143,,,,5.5,,,,,,,0
01153,,,,2.2,,,,,,,2
01158,,,,1.4,,,,,,,0
01161,1.9,4.6,-0.6,6.4,,,,,,94,0
01162,,,,8.6,,,,,,,0
01166,,,,3.2,,,,,,,0
01170,,,,1.2,,,,,,,3
01176,,,,13.5,,,,,,,0
01197,1.3,6.4,-1.9,8.3,,,,,,94,0
01200,-0.4,0.9,-2.3,0.1,9.6,4.4,,7.8,1021.4,86,0
01202,,,,0.5,,,,,,,0
01207,-1.3,0.3,-4.3,1.3,,,,,,97,2
01214,2.5,7.6,0.1,17.5,,,,,,93,0
01216,,,,0.4,,,,,,,0
01223,,,,0.1,,,,,,,0
01224,4.1,8.2,0.8,8.9,,,,,,87,0
01227,,,,11.1,,,,,,,0
01230,,,,0,,,,,,,1
01232,,,,0,,,,,,,0
01235,,,,8.6,,,,,,,0
01237,,,,5.2,,,,,,,0
01241,,,,0.1,,,,,,,0
01244,,,,0.7,,,,,,,0
01246,-1.2,0.2,-2.7,0,,,,,,89,0
01248,,,,8.5,,,,,,,0
01251,,,,0.9,,,,,,,0
01252,,,,3.2,,,,,,,2
01253,,,,0.3,,,,,,,
01255,1.8,5,-0.6,12.3,,,,,,97,0
01256,,,,10.2,,,,,,,0
01259,,,,4.4,,,,,,,0
01262,3.4,7,-1.3,3.3,8.2,2.5,0,7.5,962.8,92,0
01264,,,,5.2,,,,,,,0
01266,-0.4,0.6,-1.6,0.2,,,,,,88,0
01270,-2.3,-1.1,-3.4,1.2,6.1,2.5,,7.9,978.3,96,0
01277,,,,1,,,,,,,0
01278,,,,3.2,,,,,,,
01279,2.5,4.7,-1.2,2.2,,,,,,88,0
01282,,,,1.1,,,,,,,2
01283,,,,0.3,,,,,,,0
01290,,,,10.8,,,,,,,0
01297,-0.6,1.2,-1.9,0.6,,,,,,87,0
01298,,,,0.2,,,,,,,0
01300,-1.7,0.9,-3.3,0.2,,,,,,91,0
01301,,,,1,,,,,,,0
01303,-0.1,3.2,-1.9,0,7.4,2.6,0,7.8,1001.8,90,0
01304,,,,0.2,,,,,,,1
01305,,,,0.5,,,,,,,3
01309,,,,2.4,,,,,,,0
01313,,,,3.8,,,,,,,
01317,,,,1.5,,,,,,,0
01320,,,,1.6,,,,,,,0
01322,,,,0.2,,,,,,,0
01325,,,,7,,,,,,,0
01327,0.7,2.9,-1.6,2.1,,,,,,91,0
01332,2.7,7.4,-0.7,0.8,,,,,,93,0
01333,,,,3,,,,,,,0
01336,,,,0.5,,,,,,,0
01339,-2.7,,,1.4,7.2,3,,6.5,1008.7,86,0
01343,,,,3.7,,,,,,,0
01346,-3.1,1.6,-6.6,11.8,18.4,7.3,0.5,7.8,845.7,96,52
01350,,,,3.7,,,,,,,0
01351,,,,12.4,,,,,,,0
01357,-0.5,0.9,-3.8,2.5,8.2,1.6,,,,93,0
01358,-4.3,-0.8,-9.2,2.7,15,6.8,0,7.9,873.1,93,44
01365,,,,8,,,,,,,0
01366,,,,2.8,,,,,,,0
01369,,,,5,,,,,,,0
01374,,,,0.3,,,,,,,0
01379,,,,,9.7,4.1,,,,,
01382,,,,8.5,,,,,,,0
01384,,,,2.2,,,,,,,0
01392,,,,9.6,,,,,,,0
01397,,,,3.1,,,,,,,1
01401,,,,5.3,,,,,,,0
01404,,,,0.2,,,,,,,0
01408,,,,1.8,,,,,,,0
01411,-2.8,-0.1,-5.9,1,,,,,,98,2
01413,,,,0.3,,,,,,,0
01420,1.9,6.4,-0.9,2.2,9.3,2.9,1.3,7.8,1005.7,83,0
01424,1.9,6,-1.2,2.3,,,,,,82,
01426,,,,16.2,,,,,,,1
01429,,,,1.8,,,,,,,0
01432,,,,5.2,,,,,,,0
01435,,,,1.1,,,,,,,0
01440,,,,12.4,,,,,,,0
01441,,,,1.8,,,,,,,0
01443,4.6,9.4,1.1,11.5,7.1,1.8,1.5,7.4,989.4,87,0
01451,-0.5,1.2,-3.3,0.6,,,,,,90,0
01458,,,,5.1,,,,,,,0
01459,,,,3,,,,,,,0
01466,,,,6.2,,,,,,,0
01468,0.4,5.4,-2.6,6.4,8.5,3.3,0.6,7.5,922.3,93,0
01470,,,,14.7,,,,,,,0
01473,,,,7.3,,,,,,,0
01490,,,,,8.7,2.6,,,,,
01494,,,,0.4,,,,,,,1
01495,,,,1.3,,,,,,,
01497,,,,2.2,,,,,,,
01498,,,,1.5,,,,,,,0
01503,-1.4,0.9,-4,0.5,6.8,3,0.3,7.6,1021,88,0
01504,0.2,,,0.1,,,,8,996.5,86,0
01511,,,,1.6,,,,,,,0
01514,,,,1.1,,,,,,,1
01516,,,,4,,,,,,,
01517,,,,11.5,,,,,,,2
01519,,,,6.5,,,,,,,0
01526,0.6,3,-3.5,1,,,,,,87,0
01528,,,,5.5,,,,,,,0
01530,,,,2.6,,,,,,,0
01534,,,,0,,,,,,,0
01537,,,,8.3,,,,,,,0
01542,,,,1.1,,,,,,,0
01544,-2.1,0.3,-3.8,2.4,6.1,2.1,,7.5,1013,90,1
01546,,,,0,,,,,,,0
01550,2.6,10.1,-0.9,8.4,,,1.6,7.9,931.4,93,0
01551,,,,0.8,,,,,,,1
01561,,,,0.8,,,,,,,0
01572,0.8,,,1.2,,,,7.8,1010.7,91,0
01573,,,,1.1,,,,,,,0
01575,,,,4.6,,,,,,,0
01577,,,,1.8,,,,,,,0
01578,,,,6.8,,,,,,,0
01580,2.2,5.6,-0.2,0.5,8.7,2.5,1,7.2,1005.2,80,0
01587,1.2,5.3,-0.8,5.8,7.4,2.4,,7.6,951.9,98,0
01588,,,,1.1,,,,,,,0
01590,-0.1,3.5,-2.4,0.1,,,0,,,90,0
01595,,,,0,,,,,,,0
01598,,,,2.3,,,,,,,0
01601,,,,0.7,,,,,,,0
01602,3.4,6.5,0.7,13.3,,,,,,89,
01605,-2,-0.5,-3.2,5.3,5.8,2.4,0,7.5,1013.7,91,0
01607,,,,5.2,,,,,,,0
01612,-2.4,-1.3,-3.7,1.3,5.6,2.2,0,7.6,979.5,95,0
01619,,,,0.6,,,,,,,0
01621,,,,1.1,,,,,,,0
01627,,,,6.5,,,,,,,0
01639,0.8,3.8,-1.5,0.7,8.7,3.2,0.4,6.9,993.5,84,0
01641,,,,1.2,,,,,,,1
01642,,,,4.3,,,,,,,0
01645,-0.6,1,-2.3,0.9,,,,,,88,
01647,,,,1.8,,,,,,,0
01648,,,,1,,,,,,,0
01650,,,,0.1,,,,,,,0
01652,,,,2.7,,,,,,,0
01654,,,,2.6,,,,,,,1
01666,0.2,,,0.2,,,,,1018.3,84,
01669,,,,0.7,,,,,,,0
01674,,,,8.1,,,,,,,0
01679,,,,0.3,,,,,,,0
01680,,,,5.8,,,,,,,0
01682,,,,9.7,,,,,,,0
01684,-0.5,1,-3.2,9.5,9.2,2.8,0,7.5,987,92,2
01689,,,,0.6,,,,,,,
01691,-1.7,-0.3,-2.9,0.4,8.5,3.3,0,7.9,998.2,90,0
01693,,,,3.7,,,,,,,0
01694,-2,0.9,-6.6,1.3,8.5,2.6,,6.5,1011.7,92,0
01697,,,,4.2,,,,,,,0
01710,,,,4.6,,,,,,,2
01711,,,,10.6,,,,,,,0
01714,,,,3.9,,,,,,,0
01716,,,,2.4,,,,,,,0
01717,,,,1.6,,,,,,,
01721,0.8,3.7,-2.7,1.4,,,,,,94,0
01722,,,,1.5,,,,,,,0
01723,,,,2.3,,,,,,,0
01724,,,,2.9,,,,,,,0
01726,,,,2.8,,,,,,,0
01727,,,,4.8,,,,,,,0
01729,,,,2.3,,,,,,,0
01730,,,,5.8,,,,,,,0
01731,,,,5.1,,,,,,,0
01734,,,,9.2,,,,,,,0
01735,1.4,3.6,-1.8,5.3,,,,,,95,0
01736,-1.9,1.5,-6.9,2.6,,,,,,91,0
01742,,,,3.3,,,,,,,0
01744,,,,3.6,,,,,,,0
01746,,,,2.1,,,,,,,0
01747,,,,0.5,,,,,,,0
01750,,,,0.6,,,,,,,0
01751,,,,6.9,,,,,,,0
01754,,,,0,,,,,,,0
01757,-0.2,1.7,-4.3,2,12.6,4.4,,7.5,1018.7,87,0
01759,0.7,2.2,-1.6,1.8,13.6,5.8,,7.3,1017.9,82,0
01764,,,,0.9,,,,,,,0
01766,-1.4,0,-2.9,0,7,3.1,0,7.7,1014.5,89,1
01769,,,,2.5,,,,,,,
