station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,0
00011,,,,,6.3,1.9,,,,,
00019,,,,0,,,,,,,0
00020,,,,0,,,,,,,
00021,,,,0,,,,,,,0
00022,,,,0,,,,,,,0
00023,,,,0,,,,,,,0
00029,,,,0,,,,,,,
00041,,,,0,,,,,,,0
00044,19.2,27.7,11.8,0.3,,,3.8,,,81,
00046,,,,0,,,,,,,
00053,,,,0,,,,,,,
00055,,,,0,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,0,,,,,,,0
00064,,,,0,,,,,,,0
00073,19.8,29,10.9,0,,,,,,73,
00078,19.8,27.6,13.4,0.1,,,,,,79,
00079,,,,1,,,,,,,0
00087,,,,0,,,,,,,
00090,,,,,11.3,2.9,,,,,
00091,19.4,29.3,10.9,0,,,,,,73,
00096,18.6,28.3,10.4,0,6.2,1.2,,4.9,1008.7,77,0
00102,18.7,23.2,17.2,,19.2,8.6,,,1007.7,83,
00103,,,,0,,,,,,,
00105,,,,1,,,,,,,0
00110,,,,1.4,,,,,,,0
00118,,,,0,,,,,,,
00121,,,,2.8,,,,,,,0
00124,,,,0,,,,,,,
00125,19.5,,,0,5.1,1.9,,,934,63,
00128,,,,0,,,,,,,0
00129,,,,0,,,,,,,0
00130,,,,0,,,,,,,
00131,22.1,29.6,14.7,0,,,,,,57,
00141,,,,0,,,,,,,
00142,19.8,29.8,11.9,0,,,,,,71,
00145,,,,0,,,,,,,0
00146,,,,0,,,,,,,
00150,20.7,29.6,11.5,1.8,,,,,,66,
00151,18.2,28.7,9.1,0,,,,,,76,
00154,18.2,29.6,9.5,0,,,,,,77,
00158,,,,0.4,,,,,,,
00160,,,,0,,,,,,,0
00161,19.4,28.8,8.8,1.1,11,1.9,,4.6,1007.1,75,0
00163,,,,0,,,,,,,0
00164,20,26.6,13.1,0,6.8,2.8,,5.9,1008.6,74,0
00167,19,27.2,11.6,0,,,,,,78,
00170,,,,0,,,,,,,0
00173,,,,0,,,,,,,0
00178,,,,0,,,,,,,0
00183,19.5,25.2,14.7,0,9,6,9.8,6,1008.3,79,0
00187,,,,0.5,,,,,,,0
00191,18.7,30.5,8.9,0,,,,,,72,
00194,,,,0,,,,,,,
00197,,,,,12.9,4.1,,,,,
00198,21.3,31.3,12.2,0,8.8,2.4,,2.7,996.7,62,0
00200,,,,2.7,,,,,,,
00201,,,,2.5,,,,,,,0
00202,,,,0,,,,,,,0
00203,,,,0,,,,,,,0
00205,,,,0,,,,,,,
00211,,,,4.9,,,,,,,
00213,,,,0,,,,,,,
00216,,,,1.5,,,,,,,
00217,20.8,28.8,12.7,0,,,,,,62,
00222,20.4,30.6,9.8,0,,,,,,63,
00223,,,,0,,,,,,,0
00227,,,,0,,,,,,,
00232,18.9,30.1,9.1,0,4.7,1.5,11,2,964.6,74,0
00240,,,,0,,,,,,,
00245,,,,2.9,,,,,,,0
00257,20.6,30.2,12.6,0,,,,,,71,
00259,21.1,30.1,13,0,,,,,,71,
00262,,,,0,,,,,,,0
00269,,,,0,,,,,,,
00275,,,,0,,,,,,,0
00277,,,,0,,,,,,,0
00279,,,,0,,,,,,,
00282,18,29.2,8.3,0,6,1.4,,2.9,990.2,79,0
00287,,,,0,,,,,,,
00289,,,,0,,,,,,,0
00290,,,,0,,,,,,,0
00292,,,,0,,,,,,,
00294,23.8,30.2,18.6,0,,,,,,55,
00296,,,,0,,,,,,,0
00298,19.3,26,13,0,9,3,,6.4,1012.7,79,0
00301,,,,0,,,,,,,
00303,21.3,29.8,13.5,0,10.9,2.8,,5.1,1009.2,65,0
00309,,,,0,,,,,,,0
00310,,,,0.3,,,,,,,
00312,,,,0,,,,,,,
00314,23.6,27.4,20.9,0,,,,,,55,
00318,,,,0,,,,,,,0
00319,,,,0,,,,,,,0
00320,17.9,29,8.3,0,,,,,,77,
00323,,,,0,,,,,,,
00325,,,,0.2,,,,,,,0
00330,21.4,28.5,15.6,0,,,,,,59,
00333,,,,0,,,,,,,0
00336,,,,0,,,,,,,
00342,22,27.4,16.4,0.6,11.1,3.6,6.2,7,1001.4,62,0
00349,,,,0,,,,,,,0
00351,,,,0,,,,,,,0
00357,,,,3,,,,,,,
00359,,,,0,,,,,,,
00360,,,,0,,,,,,,
00364,,,,0,,,,,,,0
00366,,,,0,,,,,,,0
00368,18.8,,,0,8.7,1.4,,3.8,1004.5,74,0
00371,,,,0,,,,,,,0
00376,,,,0,,,,,,,0
00377,21.8,30.3,13,0,,,,,,64,
00378,,,,0.2,,,,,,,
00379,19.7,29.6,10.1,0,,,,,,68,
00389,,,,0.6,,,,,,,
00390,19.2,25.5,12.4,1,,,,,,67,
00400,19.6,28.7,12.2,0,,,,,,75,
00403,19.6,29,12.1,0,,,10.8,4.2,1006.1,77,0
00420,21.2,29.3,13.5,0,,,,,,68,
00426,,,,0,,,,,,,0
00427,21,28.8,12.4,0,8.6,3.3,,3.6,1009.6,66,0
00433,21.5,29.5,14.4,0,8.4,2.4,,4.7,1009.7,65,0
00440,,,,2.9,,,,,,,0
00443,,,,0,,,,,,,0
00445,22,30.9,13.7,0,,,,,,60,
00446,,,,0,,,,,,,0
00447,,,,0,,,,,,,0
00460,20.2,26.7,14.4,15.7,9.9,3.5,9.8,3.5,975,72,0
00468,,,,6.6,,,,,,,
00475,,,,0,,,,,,,0
00476,,,,0,,,,,,,0
00479,,,,0,,,,,,,
00480,,,,1.6,,,,,,,0
00488,,,,0.5,,,,,,,0
00490,,,,0,,,,,,,0
00498,,,,0.7,,,,,,,
00504,,,,0,,,,,,,
00509,,,,0,,,,,,,0
00515,,,,0,,,,,,,0
00516,,,,0,,,,,,,0
00518,,,,0,,,,,,,0
00522,,,,0,,,,,,,
00527,,,,0,,,,,,,0
00533,,,,2.7,,,,,,,0
00535,20,26,14.2,5.4,,,,,,70,
00537,,,,0,,,,,,,0
00542,,,,0,,,,,,,
00550,,,,0,,,,,,,
00551,,,,0,,,,,,,
00552,,,,0,,,,,,,0
00554,,,,2.9,,,,,,,
00555,22.3,28.7,16.7,1.9,,,,,,66,
00560,,,,0,,,,,,,0
00561,,,,0.1,,,,,,,
00562,,,,0,,,,,,,0
00567,,,,0,,,,,,,
00572,,,,0,,,,,,,0
00579,,,,0,,,,,,,0
00582,,,,0,,,,,,,0
00583,,,,6.7,,,,,,,0
00584,,,,0,,,,,,,0
00589,,,,0,,,,,,,
00591,21,28.3,13.6,0,7.4,2.1,8.1,6.2,1008,69,0
00595,,,,0,,,,,,,0
00596,20.1,27.1,14.3,0,11.2,3.8,7.2,5.8,1010.9,75,0
00603,21.3,28.5,13.8,1.6,9,2.5,,6.8,997.9,70,0
00604,,,,2.5,,,,,,,
00606,,,,0,,,,,,,0
00608,,,,0,,,,,,,0
00610,,,,7.9,,,,,,,0
00611,,,,0,,,,,,,0
00613,,,,0,,,,,,,
00617,21.7,26.3,17.1,0.9,,,,,,70,
00619,,,,,12.9,4.9,,,,,
00622,,,,0,,,,,,,
00624,,,,0,,,,,,,0
00628,,,,0,,,,,,,0
00630,,,,0,,,,,,,
00633,,,,0,,,,,,,
00642,,,,,8.1,3.7,,,,,
00644,,,,0,,,,,,,
00645,,,,0.2,,,,,,,0
00647,,,,0,,,,,,,0
00653,,,,0,,,,,,,
00654,,,,7.2,,,,,,,0
00656,19.9,25.4,15.2,0,7.2,2.9,,3.6,946.9,62,0
00662,22.2,30.6,14.5,0,9,2.6,9.4,5.3,1004.8,61,0
00668,,,,0.4,,,,,,,0
00672,,,,0,,,,,,,0
00677,,,,0,,,,,,,
00684,,,,0.1,,,,,,,0
00690,,,,0.2,,,,,,,0
00691,19.8,28.2,11.5,0.1,12,3,5.3,6.2,1012.3,75,0
00701,20.1,25.2,16.4,0,13.9,4.2,3.5,6.3,1011.6,77,0
00704,20,27.1,13.6,0,9.7,2.7,4.6,7,1011.4,78,0
00708,,,,0,,,,,,,0
00710,,,,0,,,,,,,0
00714,,,,0,,,,,,,
00721,,,,0,,,,,,,
00722,17.7,21.5,15,0,23,13.3,,5.7,888.2,58,0
00723,,,,2.2,,,,,,,
00731,,,,0,,,,,,,
00732,,,,7.7,,,,,,,
00734,,,,0,,,,,,,0
00735,,,,0,,,,,,,
00741,,,,0,,,,,,,0
00745,,,,0,,,,,,,0
00747,,,,0.3,,,,,,,0
00752,,,,0,,,,,,,0
00753,,,,0,,,,,,,
00755,18.9,30.5,9,0,,,,,,70,
00756,,,,0,,,,,,,0
00757,21,28.8,15.8,0,,,,,,67,
00759,,,,0,,,,,,,0
00760,20.5,27.8,14.2,0.8,,,,,,73,
00766,19.3,,,2.7,10.3,4.3,,,960.5,71,
00769,22.9,,,0,,,,,1004.7,56,
00774,,,,0,,,,,,,0
00775,,,,0,,,,,,,
00788,,,,,15.7,6.3,,,,,
00789,,,,0,,,,,,,
00791,,,,2.8,,,,,,,
00796,,,,2.2,,,,,,,
00797,,,,0,,,,,,,
00801,,,,0,,,,,,,
00803,,,,0,,,,,,,0
00807,,,,0,,,,,,,
00808,,,,0,,,,,,,
00811,,,,0,,,,,,,0
00812,,,,0,,,,,,,
00814,,,,0,,,,,,,
00815,,,,0,,,,,,,
00816,,,,0,,,,,,,0
00817,17.5,26.7,7.3,0.7,,,,,,75,
00820,,,,0,,,,,,,0
00822,,,,0,,,,,,,0
00827,,,,0.1,,,,,,,0
00831,,,,0,,,,,,,0
00833,,,,0,,,,,,,
00836,,,,0,,,,,,,0
00837,,,,6.4,,,,,,,
00839,,,,0,,,,,,,
00840,19.7,25,15.3,0,10.8,3.4,,5,917.9,58,0
00845,,,,0,,,,,,,0
00848,,,,0,,,,,,,
00850,20.8,,,0,,,,4.3,1007.6,68,0
00851,,,,0,,,,,,,0
00853,23,29,14.8,0,9.9,3.9,10.9,3.9,969.4,52,0
00856,19.6,28.5,10.5,0,6.4,1.8,11.3,0.9,956.2,65,0
00857,,,,0,,,,,,,
00860,22.8,30,16,0,,,,,,58,
00867,19.5,27.5,10.8,0,7.4,2.8,11,3.3,978.1,68,0
00870,,,,0,,,,,,,0
00871,,,,0.3,,,,,,,
00874,,,,0,,,,,,,
00880,21.6,29.9,11.7,0,7.7,2.4,10.7,3.4,1008.5,66,0
00882,,,,0,,,,,,,0
00885,,,,0,,,,,,,
00891,19.8,25.4,16.9,0.1,12.8,3.7,,6.9,1011.3,76,0
00893,,,,0,,,,,,,0
00896,20.2,30.9,10.5,0,,,,,,65,
00902,,,,1.6,,,,,,,
00911,,,,0,,,,,,,0
00917,19.5,30,9.9,0,,,,,,,
00922,,,,0,,,,,,,
00923,,,,0,,,,,,,0
00931,,,,0,,,,,,,
00933,,,,0,,,,,,,
00934,,,,0,,,,,,,
00936,,,,0.1,,,,,,,0
00939,,,,0,,,,,,,0
00942,,,,9.2,,,,,,,
00945,,,,0,,,,,,,0
00952,,,,0,,,,,,,0
00953,20.7,25.1,15.2,10.3,12.5,3.1,10.3,3,961.4,67,0
00954,18.6,19.9,17.2,,16.1,7.7,,,1010.7,86,
00956,,,,0,,,,,,,0
00958,,,,0.1,,,,,,,0
00961,,,,0,,,,,,,
00962,,,,0,,,,,,,
00963,19.8,28.2,11.5,0.1,10.6,3.5,4.5,6.2,1008.2,76,0
00966,,,,0,,,,,,,
00970,,,,0,,,,,,,
00973,,,,0,,,,,,,0
00974,,,,0,,,,,,,
00978,,,,2.7,,,,,,,
00983,18.7,28.9,9.8,0,,,,,,79,
00985,,,,0,,,,,,,
00988,,,,0,,,,,,,
00989,,,,1.2,,,,,,,
00991,19.8,30.9,8.7,0,,,,,,68,
01001,21.5,30.9,12.8,0,7.4,2.7,,5.3,1004.9,67,0
01011,,,,,12.5,6,,,,,
01013,,,,,4.4,1.2,,,,,
01014,,,,3.8,,,,,,,
01016,,,,1,,,,,,,0
01021,,,,0,,,,,,,0
01022,,,,0,,,,,,,0
01023,,,,0,,,,,,,
01024,,,,8.1,,,,,,,
01027,,,,0,,,,,,,0
01030,,,,4.6,,,,,,,
01039,,,,0.2,,,,,,,
01046,,,,1,,,,,,,
01048,22.4,30.1,14.2,0,8.6,4.4,11,3.6,990.2,62,0
01050,22.3,29,13.2,0,,,,,,63,
01052,21.7,28.7,13.1,0,,,,,,63,
01054,,,,0,,,,,,,0
01055,,,,4.6,,,,,,,
01056,,,,0,,,,,,,
