station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,0
00011,,,,,5.3,1.5,,,,,
00019,,,,0,,,,,,,0
00020,,,,0,,,,,,,
00021,,,,0,,,,,,,0
00022,,,,0,,,,,,,0
00023,,,,1.4,,,,,,,0
00029,,,,0,,,,,,,
00041,,,,4.6,,,,,,,0
00044,12.9,18.3,8.6,2.4,,,5.2,,,85,
00046,,,,0,,,,,,,
00053,,,,0,,,,,,,
00055,,,,0,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,0,,,,,,,0
00064,,,,0.5,,,,,,,0
00073,13.7,19.7,7.3,0,,,,,,70,
00078,13,18.2,7.6,0,,,,,,81,
00079,,,,0,,,,,,,0
00087,,,,0,,,,,,,
00090,,,,,8.6,2.8,,,,,
00091,12.3,18.4,4.6,0,,,,,,69,
00096,13.8,18.2,10.4,0.2,11.7,3.3,,5,1013.8,69,0
00102,13.8,16.1,11.4,,16.8,8.3,,,1015.5,71,
00103,,,,0,,,,,,,
00105,,,,0,,,,,,,0
00110,,,,0,,,,,,,0
00118,,,,0,,,,,,,
00121,,,,0,,,,,,,0
00124,,,,0,,,,,,,
00125,13.2,,,0,6.7,1.8,,,936.5,69,
00128,,,,0,,,,,,,0
00129,,,,0,,,,,,,0
00130,,,,0,,,,,,,
00131,12.7,18.1,9,0.7,,,,,,70,
00141,,,,0,,,,,,,
00142,13.9,19.7,6.9,0,,,,,,66,
00145,,,,0,,,,,,,0
00146,,,,0,,,,,,,
00150,13.9,20.9,5.9,0,,,,,,66,
00151,13.1,19.6,5.4,0,,,,,,66,
00154,14.3,20.3,8.2,0,,,,,,67,
00158,,,,0,,,,,,,
00160,,,,0,,,,,,,0
00161,13.4,21,4.1,0,12.4,1.3,,3.8,1014.1,68,0
00163,,,,0,,,,,,,0
00164,14.1,18.5,10.8,0.3,14.7,5.4,,4.8,1012.7,62,0
00167,13,17.7,9.6,0.5,,,,,,73,
00170,,,,0.5,,,,,,,0
00173,,,,0,,,,,,,0
00178,,,,0,,,,,,,0
00183,12.7,15.1,10,0.1,18.2,9.6,14.2,1.5,1011.9,71,0
00187,,,,0.1,,,,,,,0
00191,12.2,19.4,3.5,0,,,,,,73,
