station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,23,17,,,0,
DENI042,1,23,17,30,21,0.3,
DENI042,2,21,17,28,18,,
DENI042,3,20,17,24,21,,
DENI042,4,19,16,27,17,,
DENI042,5,19,16,30,16,,
DENI042,6,19,15,28,18,,
DENI042,7,17,14,30,18,0.1,
DENI042,8,16,13,28,21,0.1,
DENI042,9,15,13,30,19,0.1,
DENI042,10,14,13,34,18,0.2,
DENI042,11,11,11,40,15,0,
DENI042,12,7,6,45,12,0.3,
DENI042,13,5,4,41,14,0,
DENI042,14,4,4,35,17,,
DENI042,15,5,4,30,20,0.1,
DENI042,16,5,5,30,17,0,
DENI042,17,5,6,29,18,,
DENI042,18,6,8,27,19,,
DENI042,19,6,9,29,18,0.4,
DENI042,20,5,8,35,15,0.5,
DENI042,21,5,8,37,13,0.2,
DENI042,22,5,8,42,10,0.6,
DENI042,23,6,8,45,9,0.4,
DENI068,0,32,18,,20,,0.61
DENI068,1,29,17,,22,,0.58
DENI068,2,26,17,,20,,0.55
DENI068,3,25,16,,21,,0.51
DENI068,4,23,16,,22,,0.47
DENI068,5,23,16,,24,,0.45
DENI068,6,23,16,,36,,0.43
DENI068,7,21,15,,41,,0.42
DENI068,8,21,14,,39,,0.43
DENI068,9,20,14,,39,,0.43
DENI068,10,20,14,,32,,0.43
DENI068,11,16,11,,30,,0.44
DENI068,12,11,7,,34,,0.46
DENI068,13,9,5,,39,,0.48
DENI068,14,9,5,,37,,0.5
DENI068,15,10,6,,41,,0.54
DENI068,16,9,6,,36,,0.57
DENI068,17,11,7,,36,,0.6
DENI068,18,11,8,,36,,0.63
DENI068,19,11,9,,27,,0.64
DENI068,20,10,8,,24,,0.64
DENI068,21,10,8,,16,,0.62
DENI068,22,10,9,,,,0.59
DENI068,23,9,8,,12,,0.54
