station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,9,48,11,,
DENI042,1,9,8,46,,,
DENI042,2,8,7,42,9,,
DENI042,3,8,7,36,9,,
DENI042,4,8,7,32,10,,
DENI042,5,8,7,29,13,,
DENI042,6,8,7,13,29,,
DENI042,7,8,7,7,36,,
DENI042,8,8,8,5,38,,
DENI042,9,9,8,8,35,,
DENI042,10,11,10,12,30,,
DENI042,11,13,13,31,20,,
DENI042,12,11,12,42,15,,
DENI042,13,11,12,35,24,,
DENI042,14,11,12,34,28,,
DENI042,15,10,10,32,34,,
DENI042,16,11,11,23,34,,
DENI042,17,13,10,5,46,,
DENI042,18,14,12,2,44,,
DENI042,19,16,13,3,40,,
DENI042,20,17,14,4,35,,
DENI042,21,17,15,5,33,,
DENI042,22,18,16,12,28,,
DENI042,23,18,17,,24,,
DENI068,0,13,9,,15,,0.3
DENI068,1,11,7,,14,,0.27
DENI068,2,11,7,,13,,0.23
DENI068,3,12,8,,14,,0.19
DENI068,4,12,8,,23,,0.14
DENI068,5,13,9,,32,,0.12
DENI068,6,13,9,,44,,0.1
DENI068,7,14,10,,51,,0.12
DENI068,8,17,11,,54,,0.14
DENI068,9,20,14,,48,,0.18
DENI068,10,18,12,,47,,0.2
DENI068,11,18,13,,45,,0.23
DENI068,12,19,13,,40,,0.26
DENI068,13,19,14,,44,,0.31
DENI068,14,15,11,,46,,0.32
DENI068,15,15,10,,48,,0.33
DENI068,16,19,11,,61,,0.35
DENI068,17,24,14,,64,,0.41
DENI068,18,23,13,,62,,0.45
DENI068,19,25,15,,62,,0.48
DENI068,20,30,19,,49,,0.49
DENI068,21,30,21,,42,,0.48
DENI068,22,24,17,,34,,0.47
DENI068,23,25,17,,,,0.45
