station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI068,0,4,7,,12,,0.28
DENI068,1,2,6,,8,,0.26
DENI068,2,4,7,,9,,0.25
DENI068,3,4,7,,8,,0.24
DENI068,4,4,7,,12,,0.24
DENI068,5,2,6,,17,,0.23
DENI068,6,,4,,20,,0.23
DENI068,7,,3,,17,,0.23
DENI068,8,,4,,12,,0.23
DENI068,9,,4,,10,,0.24
DENI068,10,,4,,12,,0.24
DENI068,11,,3,,11,,0.24
DENI068,12,0.1,4,,9,,0.24
DENI068,13,7,6,,14,,0.23
DENI068,14,9,7,,11,,0.23
DENI068,15,6,6,,9,,0.22
DENI068,16,5,5,,13,,0.22
DENI068,17,5,6,,11,,0.21
DENI068,18,3,5,,13,,0.2
DENI068,19,3,6,,12,,0.2
DENI068,20,1,6,,13,,0.2
DENI068,21,,4,,15,,0.2
DENI068,22,,4,,,,0.2
DENI068,23,,5,,6,,0.2
