station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,22,6,,,,
DENI042,1,19,6,29,8,,
DENI042,2,18,6,26,8,,
DENI042,3,17,6,26,8,,
DENI042,4,15,6,26,9,0,
DENI042,5,15,5,23,9,0.3,
DENI042,6,14,5,24,10,0,
DENI042,7,15,7,41,11,0.4,
DENI042,8,15,7,62,8,0.7,
DENI042,9,11,6,76,7,0.9,
DENI042,10,10,6,91,7,3,
DENI042,11,10,6,99,4,1,
DENI042,12,11,5,101,4,0.9,
DENI042,13,12,5,99,4,0.4,
DENI042,14,13,5,93,4,0.2,
DENI042,15,14,5,93,4,0.1,
DENI042,16,15,5,94,6,0.5,
DENI042,17,18,6,103,6,0.3,
DENI042,18,19,6,111,7,,
DENI042,19,20,6,99,12,0.1,
DENI042,20,26,12,81,16,0.7,
DENI042,21,18,5,63,16,,
DENI042,22,17,5,61,11,0.3,
DENI042,23,16,4,54,10,0.5,
DENI068,0,76,14,,21,,0.58
DENI068,1,43,35,,18,,0.55
DENI068,2,17,6,,13,,0.49
DENI068,3,15,6,,10,,0.43
DENI068,4,13,6,,10,,0.38
DENI068,5,12,6,,12,,0.33
DENI068,6,11,6,,12,,0.28
DENI068,7,11,6,,15,,0.25
DENI068,8,13,7,,15,,0.22
DENI068,9,13,6,,18,,0.21
DENI068,10,15,5,,14,,0.21
DENI068,11,15,5,,10,,0.23
DENI068,12,15,5,,10,,0.25
DENI068,13,15,5,,11,,0.27
DENI068,14,15,5,,11,,0.3
DENI068,15,15,5,,11,,0.32
DENI068,16,16,5,,16,,0.34
DENI068,17,18,5,,16,,0.35
DENI068,18,19,5,,31,,0.37
DENI068,19,20,5,,30,,0.38
DENI068,20,23,7,,32,,0.38
DENI068,21,26,9,,26,,0.4
DENI068,22,29,12,,34,,0.41
DENI068,23,28,11,,,,0.42
