station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,4,3,77,6,,
DENI042,1,4,3,80,5,,
DENI042,2,4,2,79,5,,
DENI042,3,4,2,,5,,
DENI042,4,4,2,74,,,
DENI042,5,4,2,70,7,,
DENI042,6,4,2,67,8,,
DENI042,7,4,2,68,7,,
DENI042,8,4,2,75,6,,
DENI042,9,4,2,77,5,,
DENI042,10,5,2,78,6,,
DENI042,11,6,2,81,6,,
DENI042,12,6,2,84,6,,
DENI042,13,8,3,89,4,,
DENI042,14,9,3,89,4,,
DENI042,15,10,3,89,4,,
DENI042,16,11,3,89,5,,
DENI042,17,12,4,90,4,,
DENI042,18,12,3,90,5,,
DENI042,19,13,4,87,5,,
DENI042,20,12,3,83,7,,
DENI042,21,10,2,74,10,,
DENI042,22,12,3,69,9,,
DENI042,23,12,4,72,7,,
DENI068,0,9,3,,7,,0.27
DENI068,1,8,3,,6,,0.26
DENI068,2,34,18,,6,,0.27
DENI068,3,6,3,,8,,0.26
DENI068,4,5,3,,13,,0.25
DENI068,5,6,3,,26,,0.25
DENI068,6,8,4,,35,,0.26
DENI068,7,10,3,,19,,0.26
DENI068,8,14,2,,15,,0.26
DENI068,9,16,2,,11,,0.26
DENI068,10,17,2,,11,,0.23
DENI068,11,17,3,,13,,0.22
DENI068,12,17,2,,12,,0.23
DENI068,13,18,3,,10,,0.22
DENI068,14,18,3,,10,,0.2
DENI068,15,18,4,,10,,0.19
DENI068,16,18,3,,10,,0.18
DENI068,17,17,4,,10,,0.17
DENI068,18,16,4,,13,,0.16
DENI068,19,15,4,,15,,0.15
DENI068,20,12,3,,12,,0.15
DENI068,21,12,4,,24,,0.16
DENI068,22,11,4,,16,,0.18
DENI068,23,26,12,,,,0.2
