station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,6,1,47,7,,
DENI042,1,7,2,45,7,,
DENI042,2,7,2,44,7,,
DENI042,3,8,2,43,7,0,
DENI042,4,8,3,42,8,,
DENI042,5,9,4,39,8,,
DENI042,6,10,5,35,12,,
DENI042,7,9,5,32,13,,
DENI042,8,9,5,35,11,,
DENI042,9,9,5,42,9,,
DENI042,10,9,4,44,9,,
DENI042,11,8,4,47,8,,
DENI042,12,7,4,50,8,,
DENI042,13,8,4,47,13,,
DENI042,14,7,3,55,9,0,
DENI042,15,7,3,61,9,,
DENI042,16,7,2,63,7,,
DENI042,17,6,2,61,10,,
DENI042,18,8,2,54,11,,
DENI042,19,9,2,51,11,,
DENI042,20,9,3,47,11,,
DENI042,21,8,2,47,10,,
DENI042,22,8,2,50,9,,
DENI042,23,7,2,51,8,,
DENI068,0,13,6,,10,,0.46
DENI068,1,5,2,,9,,0.41
DENI068,2,5,2,,9,,0.37
DENI068,3,5,2,,10,,0.33
DENI068,4,5,3,,14,,0.29
DENI068,5,6,5,,30,,0.28
DENI068,6,7,5,,38,,0.27
DENI068,7,8,5,,32,,0.28
DENI068,8,9,6,,35,,0.3
DENI068,9,12,5,,20,,0.32
DENI068,10,13,5,,17,,0.34
DENI068,11,14,4,,16,,0.38
DENI068,12,16,4,,21,,0.39
DENI068,13,18,4,,23,,0.41
DENI068,14,18,4,,28,,0.41
DENI068,15,17,3,,22,,0.4
DENI068,16,17,3,,26,,0.4
DENI068,17,17,3,,33,,0.41
DENI068,18,16,3,,31,,0.42
DENI068,19,15,2,,27,,0.42
DENI068,20,14,3,,23,,0.43
DENI068,21,13,3,,23,,0.43
DENI068,22,11,2,,,,0.42
DENI068,23,10,2,,11,,0.41
