station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,5,0.3,76,3,,
DENI042,1,5,0.2,70,3,,
DENI042,2,5,0.3,64,2,,
DENI042,3,6,0.7,57,,,
DENI042,4,6,1,53,3,,
DENI042,5,5,1,52,3,,
DENI042,6,5,1,51,3,,
DENI042,7,5,2,51,2,,
DENI042,8,5,2,54,2,,
DENI042,9,4,2,54,3,,
DENI042,10,5,2,58,3,,
DENI042,11,4,3,58,4,,
DENI042,12,5,3,64,2,,
DENI042,13,6,3,69,3,,
DENI042,14,6,3,67,2,,
DENI042,15,6,3,62,3,,
DENI042,16,6,2,59,3,,
DENI042,17,6,1,64,3,,
DENI042,18,6,0.9,64,3,,
DENI042,19,7,1,57,4,,
DENI042,20,7,1,52,3,,
DENI042,21,7,2,48,4,,
DENI042,22,7,2,,5,,
DENI042,23,5,2,41,5,,
DENI068,0,8,0.2,,,,0.15
DENI068,1,7,0.1,,4,,0.12
DENI068,2,5,0.2,,4,,0.1
DENI068,3,5,0.6,,4,,0.09
DENI068,4,4,0.9,,4,,0.08
DENI068,5,4,1,,4,,0.06
DENI068,6,4,1,,4,,0.06
DENI068,7,4,2,,4,,0.06
DENI068,8,5,2,,4,,0.07
DENI068,9,7,2,,4,,0.09
DENI068,10,8,2,,5,,0.11
DENI068,11,8,3,,5,,0.12
DENI068,12,9,2,,6,,0.13
DENI068,13,10,3,,6,,0.13
DENI068,14,10,3,,5,,0.14
DENI068,15,10,3,,7,,0.14
DENI068,16,10,2,,9,,0.16
DENI068,17,10,1,,12,,0.18
DENI068,18,10,1,,11,,0.18
DENI068,19,9,2,,11,,0.2
DENI068,20,9,2,,10,,0.21
DENI068,21,7,2,,10,,0.23
DENI068,22,6,2,,7,,0.25
DENI068,23,4,2,,5,,0.25
