station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,2,,,,
DENI042,1,7,2,40,5,,
DENI042,2,6,2,32,5,,
DENI042,3,6,2,25,6,,
DENI042,4,6,2,25,5,,
DENI042,5,6,2,19,7,,
DENI042,6,7,3,12,20,,
DENI042,7,8,4,9,25,,
DENI042,8,9,5,8,29,,
DENI042,9,9,6,21,21,,
DENI042,10,7,5,42,10,,
DENI042,11,6,5,44,9,0,
DENI042,12,6,4,46,9,0.1,
DENI042,13,4,3,54,8,0,
DENI042,14,3,2,66,6,,
DENI042,15,4,2,60,10,,
DENI042,16,6,3,51,17,,
DENI042,17,6,2,29,28,,
DENI042,18,9,3,14,36,,
DENI042,19,10,4,18,33,,
DENI042,20,6,3,54,11,,
DENI042,21,6,2,48,10,,
DENI042,22,7,3,42,9,,
DENI042,23,6,3,39,8,,
DENI068,0,8,2,,13,,0.55
DENI068,1,7,2,,12,,0.46
DENI068,2,7,2,,11,,0.4
DENI068,3,7,2,,12,,0.34
DENI068,4,7,3,,11,,0.28
DENI068,5,7,3,,20,,0.24
DENI068,6,8,4,,38,,0.21
DENI068,7,9,6,,42,,0.21
DENI068,8,11,7,,42,,0.24
DENI068,9,15,9,,34,,0.27
DENI068,10,13,7,,28,,0.31
DENI068,11,13,6,,27,,0.34
DENI068,12,13,5,,31,,0.37
DENI068,13,13,4,,31,,0.39
DENI068,14,13,3,,32,,0.4
DENI068,15,24,7,,44,,0.4
DENI068,16,20,8,,59,,0.41
DENI068,17,15,4,,59,,0.44
DENI068,18,16,5,,50,,0.45
DENI068,19,15,6,,38,,0.45
DENI068,20,12,3,,27,,0.45
DENI068,21,12,3,,30,,0.46
DENI068,22,12,5,,22,,0.48
DENI068,23,11,4,,,,0.47
