station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,4,28,5,,
DENI042,1,8,4,30,5,,
DENI042,2,8,4,30,4,,
DENI042,3,8,4,24,5,,
DENI042,4,8,4,21,7,,
DENI042,5,8,5,15,13,,
DENI042,6,9,5,19,12,,
DENI042,7,9,6,34,11,,
DENI042,8,7,4,46,7,0.2,
DENI042,9,,,54,5,,
DENI042,10,,,69,3,,
DENI042,11,,,73,3,,
DENI042,12,3,3,73,4,,
DENI042,13,3,3,75,3,,
DENI042,14,3,3,75,3,,
DENI042,15,4,3,74,4,,
DENI042,16,4,3,70,5,,
DENI042,17,5,3,57,8,,
DENI042,18,6,3,35,19,,
DENI042,19,8,4,28,15,,
DENI042,20,9,4,30,11,,
DENI042,21,9,4,25,11,,
DENI042,22,9,4,,,,
DENI042,23,9,3,24,9,,
DENI068,0,7,5,,15,,0.1
DENI068,1,7,5,,13,,0.11
DENI068,2,7,5,,18,,0.12
DENI068,3,7,5,,,,0.14
DENI068,4,8,5,,14,,0.16
DENI068,5,8,6,,25,,0.21
DENI068,6,10,7,,34,,0.26
DENI068,7,11,7,,31,,0.31
DENI068,8,10,6,,30,,0.34
DENI068,9,9,4,,21,,0.36
DENI068,10,10,3,,27,,0.36
DENI068,11,11,3,,15,,0.35
DENI068,12,13,3,,18,,0.34
DENI068,13,13,3,,20,,0.31
DENI068,14,15,3,,36,,0.28
DENI068,15,15,3,,43,,0.25
DENI068,16,15,4,,31,,0.23
DENI068,17,15,3,,32,,0.23
DENI068,18,15,4,,35,,0.25
DENI068,19,14,4,,40,,0.28
DENI068,20,14,6,,36,,0.32
DENI068,21,13,4,,35,,0.36
DENI068,22,13,4,,33,,0.37
DENI068,23,12,4,,26,,0.37
