station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,14,7,41,5,,
DENI042,1,13,7,35,4,,
DENI042,2,12,6,32,,,
DENI042,3,12,6,29,6,,
DENI042,4,11,6,,10,,
DENI042,5,11,7,15,13,,
DENI042,6,12,8,15,15,,
DENI042,7,14,9,13,23,0.2,
DENI042,8,12,9,39,14,0.3,
DENI042,9,13,10,66,10,,
DENI042,10,13,11,70,12,,
DENI042,11,13,10,,,,
DENI042,12,12,9,80,6,2,
DENI042,13,10,7,85,6,1,
DENI042,14,12,8,79,5,0.5,
DENI042,15,13,8,83,4,1,
DENI042,16,14,8,85,4,0.9,
DENI042,17,13,8,89,4,1,
DENI042,18,14,8,89,4,1,
DENI042,19,17,8,72,6,1,
DENI042,20,18,8,54,9,0.7,
DENI042,21,18,8,47,9,0.2,
DENI042,22,17,8,44,8,0.5,
DENI042,23,15,8,44,6,0,
DENI068,0,21,7,,21,,0.72
DENI068,1,20,7,,23,,0.67
DENI068,2,41,24,,17,,0.65
DENI068,3,15,7,,9,,0.61
DENI068,4,14,7,,12,,0.57
DENI068,5,14,8,,22,,0.51
DENI068,6,16,9,,25,,0.47
DENI068,7,16,9,,29,,0.46
DENI068,8,17,9,,42,,0.5
DENI068,9,19,9,,42,,0.52
DENI068,10,20,10,,43,,0.51
DENI068,11,20,10,,38,,
DENI068,12,19,9,,30,,
DENI068,13,18,8,,31,,
DENI068,14,20,8,,47,,
DENI068,15,20,8,,41,,
DENI068,16,20,8,,37,,
DENI068,17,20,7,,30,,0.52
DENI068,18,20,8,,29,,0.52
DENI068,19,23,9,,35,,0.55
DENI068,20,24,9,,28,,0.57
DENI068,21,24,9,,27,,0.59
DENI068,22,24,9,,39,,0.6
DENI068,23,24,9,,22,,0.59
