station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,4,72,,,
DENI042,1,11,4,74,7,,
DENI042,2,12,4,73,8,,
DENI042,3,13,5,72,8,,
DENI042,4,14,6,73,9,,
DENI042,5,15,6,68,13,,
DENI042,6,17,7,63,18,,
DENI042,7,17,8,67,15,,
DENI042,8,17,9,70,12,0.1,
DENI042,9,15,9,73,10,0,
DENI042,10,13,7,78,9,,
DENI042,11,13,7,80,9,,
DENI042,12,,,83,9,0.3,
DENI042,13,,,87,8,0,
DENI042,14,10,5,95,9,1,
DENI042,15,11,4,98,10,1,
DENI042,16,14,3,98,10,,
DENI042,17,18,4,94,13,,
DENI042,18,22,4,84,,,
DENI042,19,34,5,57,26,,
DENI042,20,44,9,34,29,,
DENI042,21,24,5,31,24,,
DENI042,22,19,5,35,19,,
DENI042,23,15,4,41,14,,
DENI068,0,14,4,,12,,0.4
DENI068,1,14,4,,,,0.39
DENI068,2,14,5,,9,,0.37
DENI068,3,21,9,,15,,0.35
DENI068,4,21,8,,20,,0.33
DENI068,5,26,11,,44,,0.32
DENI068,6,27,11,,51,,0.32
DENI068,7,28,11,,49,,0.32
DENI068,8,31,11,,42,,0.34
DENI068,9,,,,31,,0.35
DENI068,10,,,,26,,0.36
DENI068,11,,,,,,0.38
DENI068,12,10,7,,18,,0.38
DENI068,13,14,7,,28,,0.38
DENI068,14,14,5,,25,,0.38
DENI068,15,16,4,,23,,0.38
DENI068,16,17,4,,18,,0.36
DENI068,17,18,3,,18,,0.35
DENI068,18,23,5,,57,,0.36
DENI068,19,27,8,,75,,0.4
DENI068,20,23,8,,46,,0.41
DENI068,21,20,8,,43,,0.42
DENI068,22,18,9,,36,,0.43
DENI068,23,12,7,,28,,0.42
