station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,5,53,7,0.2,
DENI042,1,7,5,52,7,0,
DENI042,2,7,5,,7,0.5,
DENI042,3,8,5,52,,0.4,
DENI042,4,7,5,50,7,0.6,
DENI042,5,8,5,47,8,0.3,
DENI042,6,8,6,44,10,0.1,
DENI042,7,8,6,48,9,0,
DENI042,8,9,6,47,11,0.4,
DENI042,9,10,6,52,9,,
DENI042,10,10,7,53,10,,
DENI042,11,10,7,54,10,,
DENI042,12,10,7,59,10,,
DENI042,13,9,6,64,9,0,
DENI042,14,9,5,63,9,0.2,
DENI042,15,7,5,63,8,0.1,
DENI042,16,5,3,66,7,0.1,
DENI042,17,6,4,63,9,0.1,
DENI042,18,6,4,63,9,0.1,
DENI042,19,5,3,75,6,,
DENI042,20,5,2,65,8,0.2,
DENI042,21,5,2,72,7,,
DENI042,22,4,2,70,7,,
DENI042,23,4,2,66,6,0,
DENI068,0,12,7,,19,,0.44
DENI068,1,11,7,,13,,0.4
DENI068,2,10,6,,,,0.36
DENI068,3,11,6,,11,,0.33
DENI068,4,10,6,,11,,0.3
DENI068,5,12,7,,17,,0.28
DENI068,6,25,11,,46,,0.28
DENI068,7,26,10,,43,,0.3
DENI068,8,19,8,,29,,0.3
DENI068,9,17,8,,27,,0.31
DENI068,10,15,8,,20,,0.32
DENI068,11,15,8,,18,,0.33
DENI068,12,22,8,,20,,0.34
DENI068,13,17,7,,16,,0.34
DENI068,14,12,6,,17,,0.33
DENI068,15,10,5,,16,,0.29
DENI068,16,11,4,,13,,0.28
DENI068,17,15,5,,22,,0.27
DENI068,18,15,5,,26,,0.28
DENI068,19,9,4,,24,,0.27
DENI068,20,10,4,,44,,0.29
DENI068,21,6,3,,28,,0.29
DENI068,22,5,3,,30,,0.29
DENI068,23,6,2,,24,,0.29
