station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,6,4,85,3,,
DENI042,1,6,4,84,4,,
DENI042,2,7,5,,4,,
DENI042,3,7,6,78,,,
DENI042,4,5,4,78,4,,
DENI042,5,4,2,82,4,,
DENI042,6,3,2,76,7,0.2,
DENI042,7,3,2,70,9,,
DENI042,8,3,2,78,7,,
DENI042,9,4,2,75,9,,
DENI042,10,7,5,72,8,,
DENI042,11,12,8,73,8,,
DENI042,12,10,7,77,8,,
DENI042,13,6,4,80,8,,
DENI042,14,6,4,80,7,,
DENI042,15,5,3,85,6,,
DENI042,16,5,3,85,6,,
DENI042,17,5,3,84,7,,
DENI042,18,5,3,77,10,,
DENI042,19,5,3,63,11,,
DENI042,20,6,4,72,11,,
DENI042,21,6,4,72,11,,
DENI042,22,6,4,71,9,,
DENI042,23,6,4,74,7,,
DENI068,0,7,4,,12,,0.29
DENI068,1,7,4,,15,,0.27
DENI068,2,8,5,,,,0.26
DENI068,3,9,6,,6,,0.24
DENI068,4,7,4,,6,,0.22
DENI068,5,5,3,,9,,0.21
DENI068,6,4,2,,12,,0.2
DENI068,7,4,2,,15,,0.2
DENI068,8,4,2,,19,,0.2
DENI068,9,6,3,,17,,0.2
DENI068,10,10,6,,16,,0.21
DENI068,11,16,9,,13,,0.21
DENI068,12,13,7,,12,,0.22
DENI068,13,8,4,,16,,0.23
DENI068,14,8,5,,22,,0.24
DENI068,15,6,3,,13,,0.25
DENI068,16,6,3,,15,,0.25
DENI068,17,8,4,,25,,0.26
DENI068,18,13,5,,42,,0.27
DENI068,19,17,7,,44,,0.29
DENI068,20,14,6,,30,,0.31
DENI068,21,9,4,,24,,0.32
DENI068,22,10,5,,22,,0.32
DENI068,23,9,5,,16,,0.32
