station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,5,41,8,,
DENI042,1,11,5,,8,,
DENI042,2,10,5,50,6,,
DENI042,3,10,4,39,5,,
DENI042,4,10,5,38,8,,
DENI042,5,10,5,37,9,0.1,
DENI042,6,10,4,26,17,,
DENI042,7,10,4,20,17,,
DENI042,8,11,5,42,15,,
DENI042,9,12,5,55,9,,
DENI042,10,12,5,62,7,,
DENI042,11,11,5,70,5,,
DENI042,12,10,4,72,5,,
DENI042,13,10,4,72,5,,
DENI042,14,7,3,76,4,,
DENI042,15,7,3,75,5,,
DENI042,16,7,3,73,5,,
DENI042,17,7,3,51,12,,
DENI042,18,8,4,28,16,,
DENI042,19,8,4,26,11,,
DENI042,20,7,4,28,9,,
DENI042,21,6,3,24,8,,
DENI042,22,7,3,22,9,,
DENI042,23,6,3,23,6,,
DENI068,0,13,5,,9,,0.16
DENI068,1,13,5,,9,,0.14
DENI068,2,11,5,,8,,0.13
DENI068,3,11,4,,,,0.12
DENI068,4,11,5,,17,,0.12
DENI068,5,11,5,,37,,0.14
DENI068,6,11,5,,46,,0.16
DENI068,7,13,5,,36,,0.17
DENI068,8,19,6,,30,,0.18
DENI068,9,17,6,,21,,0.19
DENI068,10,18,6,,24,,0.19
DENI068,11,14,5,,19,,0.2
DENI068,12,11,4,,15,,0.2
DENI068,13,9,3,,10,,0.18
DENI068,14,9,3,,12,,0.16
DENI068,15,10,3,,18,,0.15
DENI068,16,10,4,,31,,0.15
DENI068,17,15,5,,46,,0.18
DENI068,18,19,7,,53,,0.23
DENI068,19,17,9,,25,,0.24
DENI068,20,14,6,,22,,0.26
DENI068,21,12,5,,19,,0.28
DENI068,22,12,6,,19,,0.3
DENI068,23,9,5,,15,,0.3
