station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,3,,5,,
DENI042,1,9,3,18,3,,
DENI042,2,8,3,13,3,,
DENI042,3,10,3,10,4,,
DENI042,4,11,3,8,5,,
DENI042,5,8,3,6,8,,
DENI042,6,9,4,5,13,,
DENI042,7,9,4,4,18,,
DENI042,8,7,4,25,12,,
DENI042,9,5,4,31,15,,
DENI042,10,4,3,45,9,,
DENI042,11,4,2,41,11,,
DENI042,12,5,3,20,10,,
DENI042,13,7,5,24,8,,
DENI042,14,8,6,28,7,,
DENI042,15,5,3,32,7,,
DENI042,16,4,3,35,7,,
DENI042,17,7,5,42,6,,
DENI042,18,8,6,50,5,,
DENI042,19,8,4,56,4,,
DENI042,20,7,4,48,5,,
DENI042,21,7,4,47,6,,
DENI042,22,6,4,51,5,,
DENI042,23,7,4,45,,,
DENI068,0,10,5,,11,,0.42
DENI068,1,10,5,,10,,0.4
DENI068,2,12,5,,,,0.4
DENI068,3,11,5,,13,,0.36
DENI068,4,12,6,,21,,0.33
DENI068,5,11,7,,29,,0.31
DENI068,6,12,7,,34,,0.3
DENI068,7,13,8,,30,,0.33
DENI068,8,11,6,,36,,0.34
DENI068,9,9,5,,35,,0.35
DENI068,10,8,5,,44,,0.35
DENI068,11,7,4,,38,,0.37
DENI068,12,6,4,,24,,0.38
DENI068,13,9,6,,19,,0.38
DENI068,14,9,6,,15,,0.36
DENI068,15,6,4,,23,,0.34
DENI068,16,8,4,,29,,0.33
DENI068,17,10,6,,31,,0.33
DENI068,18,12,7,,32,,0.31
DENI068,19,9,5,,24,,0.29
DENI068,20,10,5,,29,,0.26
DENI068,21,8,4,,17,,0.25
DENI068,22,7,4,,17,,0.24
DENI068,23,8,4,,13,,0.22
