station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,7,,9,,
DENI042,1,10,7,38,9,0.1,
DENI042,2,9,7,41,8,0.5,
DENI042,3,7,6,43,7,0.7,
DENI042,4,4,3,50,5,0.5,
DENI042,5,3,2,50,4,0.6,
DENI042,6,2,1,53,4,0.7,
DENI042,7,2,0.9,51,6,1,
DENI042,8,2,1,46,8,1,
DENI042,9,2,1,52,7,1,
DENI042,10,2,0.9,55,6,1,
DENI042,11,3,1,55,7,1,
DENI042,12,3,1,62,9,2,
DENI042,13,3,1,63,11,1,
DENI042,14,3,1,56,9,1,
DENI042,15,2,1,60,9,1,
DENI042,16,2,1,57,12,2,
DENI042,17,2,1,44,13,2,
DENI042,18,2,1,40,10,1,
DENI042,19,2,1,30,15,1,
DENI042,20,3,2,33,13,0.9,
DENI042,21,5,4,40,12,1,
DENI042,22,6,6,47,10,1,
DENI042,23,7,6,49,11,1,
DENI068,0,11,8,,12,,0.48
DENI068,1,11,8,,12,,0.4
DENI068,2,11,8,,10,,0.34
DENI068,3,8,6,,8,,0.29
DENI068,4,6,4,,7,,0.23
DENI068,5,4,2,,11,,0.2
DENI068,6,3,1,,24,,0.19
DENI068,7,4,2,,38,,0.2
DENI068,8,4,2,,36,,0.22
DENI068,9,3,1,,12,,0.22
DENI068,10,3,1,,11,,0.23
DENI068,11,4,1,,11,,0.23
DENI068,12,4,2,,18,,0.22
DENI068,13,4,2,,26,,0.22
DENI068,14,3,1,,16,,0.21
DENI068,15,3,1,,17,,0.18
DENI068,16,4,2,,24,,0.16
DENI068,17,3,1,,25,,0.16
DENI068,18,3,1,,22,,0.15
DENI068,19,3,1,,19,,0.15
DENI068,20,4,2,,24,,0.16
DENI068,21,7,5,,19,,0.16
DENI068,22,7,6,,14,,0.16
DENI068,23,8,6,,11,,0.16
