station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,6,37,5,,
DENI042,1,7,6,,5,,
DENI042,2,8,6,40,5,,
DENI042,3,8,7,39,5,,
DENI042,4,8,7,38,5,,
DENI042,5,8,7,39,5,,
DENI042,6,6,4,41,5,,
DENI042,7,8,5,35,9,,
DENI042,8,8,6,33,8,,
DENI042,9,8,6,31,12,,
DENI042,10,9,6,30,14,,
DENI042,11,9,7,29,14,,
DENI042,12,11,7,23,22,,
DENI042,13,8,5,42,9,,
DENI042,14,7,5,44,9,,
DENI042,15,7,6,44,10,,
DENI042,16,8,6,46,10,,
DENI042,17,7,5,47,11,,
DENI042,18,7,5,51,7,,
DENI042,19,9,8,47,8,,
DENI042,20,10,9,46,9,,
DENI042,21,9,7,48,7,,
DENI042,22,9,7,47,,,
DENI042,23,9,8,44,8,,
DENI068,0,9,6,,8,,0.26
DENI068,1,8,6,,6,,0.24
DENI068,2,9,7,,6,,0.22
DENI068,3,10,7,,6,,0.2
DENI068,4,10,7,,10,,0.19
DENI068,5,11,8,,15,,0.18
DENI068,6,10,6,,24,,0.17
DENI068,7,15,7,,41,,0.19
DENI068,8,18,8,,40,,0.22
DENI068,9,20,9,,37,,0.24
DENI068,10,19,9,,33,,0.26
DENI068,11,18,8,,30,,0.28
DENI068,12,17,7,,27,,0.29
DENI068,13,18,7,,34,,0.31
DENI068,14,17,7,,32,,0.32
DENI068,15,21,8,,38,,0.32
DENI068,16,17,7,,35,,0.31
DENI068,17,11,6,,29,,0.3
DENI068,18,13,7,,28,,0.3
DENI068,19,15,9,,27,,0.3
DENI068,20,14,9,,18,,0.29
DENI068,21,12,8,,18,,0.28
DENI068,22,11,8,,,,0.27
DENI068,23,10,7,,10,,0.24
