station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,6,10,7,,
DENI042,1,15,7,,5,,
DENI042,2,13,6,28,3,,
DENI042,3,13,6,28,3,,
DENI042,4,12,6,26,,,
DENI042,5,12,6,22,9,,
DENI042,6,11,7,21,10,,
DENI042,7,13,8,39,10,,
DENI042,8,13,8,59,6,,
DENI042,9,12,8,84,3,,
DENI042,10,13,8,86,3,0,
DENI042,11,12,8,90,3,,
DENI042,12,11,7,89,3,0,
DENI042,13,9,5,93,3,0,
DENI042,14,9,5,92,4,,
DENI042,15,10,5,87,6,,
DENI042,16,8,5,90,4,,
DENI042,17,9,5,95,5,,
DENI042,18,11,6,106,4,0,
DENI042,19,13,8,101,5,0.4,
DENI042,20,13,9,90,4,0.4,
DENI042,21,13,9,70,8,,
DENI042,22,13,9,57,9,,
DENI042,23,13,9,48,7,,
DENI068,0,15,8,,12,,0.17
DENI068,1,18,8,,11,,0.17
DENI068,2,15,7,,10,,0.17
DENI068,3,15,7,,10,,0.17
DENI068,4,15,7,,13,,0.18
DENI068,5,17,9,,22,,0.2
DENI068,6,17,8,,30,,0.23
DENI068,7,18,9,,27,,0.26
DENI068,8,17,9,,41,,0.28
DENI068,9,17,8,,21,,0.3
DENI068,10,17,9,,26,,0.31
DENI068,11,17,9,,20,,0.32
DENI068,12,13,8,,23,,0.33
DENI068,13,11,5,,16,,0.32
DENI068,14,10,5,,22,,0.32
DENI068,15,12,6,,51,,0.33
DENI068,16,11,5,,28,,0.33
DENI068,17,11,6,,24,,0.34
DENI068,18,14,7,,27,,0.34
DENI068,19,15,8,,19,,0.33
DENI068,20,18,10,,23,,0.33
DENI068,21,18,10,,25,,0.32
DENI068,22,19,11,,,,0.31
DENI068,23,18,11,,27,,0.28
