station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,13,6,15,6,,
DENI042,1,13,6,41,5,,
DENI042,2,11,5,46,4,,
DENI042,3,11,6,,5,,
DENI042,4,12,7,28,9,,
DENI042,5,14,9,30,10,,
DENI042,6,15,11,37,15,,
DENI042,7,13,9,46,10,,
DENI042,8,12,9,50,9,,
DENI042,9,11,8,60,5,,
DENI042,10,11,7,62,6,,
DENI042,11,8,6,70,5,,
DENI042,12,9,6,70,5,,
DENI042,13,9,5,72,5,,
DENI042,14,9,5,77,4,,
DENI042,15,8,5,76,5,,
DENI042,16,9,5,79,4,,
DENI042,17,8,5,84,4,,
DENI042,18,7,5,85,4,,
DENI042,19,8,5,73,5,,
DENI042,20,7,4,67,8,,
DENI042,21,6,4,66,6,,
DENI042,22,7,3,56,6,,
DENI042,23,7,4,48,,,
DENI068,0,15,8,,13,,0.38
DENI068,1,11,6,,7,,0.36
DENI068,2,10,5,,10,,0.35
DENI068,3,13,7,,13,,0.33
DENI068,4,18,10,,29,,0.31
DENI068,5,24,13,,38,,0.31
DENI068,6,24,12,,46,,0.32
DENI068,7,21,11,,43,,0.35
DENI068,8,16,10,,28,,0.35
DENI068,9,17,9,,23,,0.36
DENI068,10,18,8,,26,,0.37
DENI068,11,14,7,,26,,0.38
DENI068,12,13,7,,30,,0.39
DENI068,13,12,6,,31,,0.4
DENI068,14,12,6,,24,,0.39
DENI068,15,12,6,,23,,0.37
DENI068,16,13,7,,30,,0.38
DENI068,17,13,6,,25,,0.38
DENI068,18,11,5,,23,,0.39
DENI068,19,12,6,,26,,0.39
DENI068,20,12,6,,29,,0.39
DENI068,21,11,5,,28,,0.38
DENI068,22,9,4,,19,,0.37
DENI068,23,9,5,,16,,0.37
