station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,8,42,14,0.3,
DENI042,1,11,9,41,15,0.1,
DENI042,2,10,9,50,,0.1,
DENI042,3,9,8,,13,,
DENI042,4,8,7,52,12,0.3,
DENI042,5,8,7,52,13,0.7,
DENI042,6,9,6,46,13,0.8,
DENI042,7,10,7,38,18,,
DENI042,8,10,8,36,19,0.6,
DENI042,9,11,9,34,19,1,
DENI042,10,10,8,36,18,0,
DENI042,11,10,7,41,16,0.4,
DENI042,12,10,7,44,16,0.4,
DENI042,13,9,7,48,13,,
DENI042,14,10,7,51,11,,
DENI042,15,9,6,52,11,,
DENI042,16,8,5,54,10,,
DENI042,17,7,5,54,9,,
DENI042,18,6,4,53,9,,
DENI042,19,5,4,48,12,,
DENI042,20,4,3,48,12,,
DENI042,21,4,2,57,9,,
DENI042,22,3,2,60,8,,
DENI042,23,5,2,53,8,,
DENI068,0,12,8,,14,,0.3
DENI068,1,12,9,,16,,0.27
DENI068,2,12,8,,,,0.24
DENI068,3,10,7,,11,,0.22
DENI068,4,8,6,,10,,0.22
DENI068,5,10,6,,24,,0.22
DENI068,6,15,10,,43,,0.25
DENI068,7,12,8,,48,,0.27
DENI068,8,13,9,,40,,0.28
DENI068,9,13,9,,29,,0.29
DENI068,10,12,7,,25,,0.3
DENI068,11,11,7,,23,,0.3
DENI068,12,12,8,,27,,0.32
DENI068,13,15,7,,29,,0.32
DENI068,14,22,8,,23,,0.3
DENI068,15,22,7,,24,,0.29
DENI068,16,15,6,,21,,0.28
DENI068,17,8,5,,20,,0.28
DENI068,18,8,5,,18,,0.28
DENI068,19,9,5,,17,,0.28
DENI068,20,6,3,,16,,0.27
DENI068,21,5,3,,17,,0.25
DENI068,22,6,2,,17,,0.27
DENI068,23,7,3,,29,,0.26
