station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,6,45,7,,
DENI042,1,10,6,54,5,,
DENI042,2,9,5,57,5,,
DENI042,3,11,5,54,4,,
DENI042,4,12,6,44,,,
DENI042,5,15,8,46,6,,
DENI042,6,15,8,46,4,,
DENI042,7,13,8,53,4,,
DENI042,8,11,8,55,4,,
DENI042,9,9,6,62,2,,
DENI042,10,9,6,66,2,,
DENI042,11,7,5,70,2,,
DENI042,12,8,5,74,2,,
DENI042,13,7,4,77,3,,
DENI042,14,7,4,82,2,,
DENI042,15,7,4,83,2,,
DENI042,16,7,4,82,3,,
DENI042,17,7,4,83,3,,
DENI042,18,7,4,82,3,,
DENI042,19,7,4,70,5,,
DENI042,20,7,4,49,9,,
DENI042,21,8,4,36,8,,
DENI042,22,9,4,,6,,
DENI042,23,10,5,31,4,,
DENI068,0,12,6,,5,,0.21
DENI068,1,11,6,,,,0.2
DENI068,2,11,5,,6,,0.2
DENI068,3,11,6,,6,,0.19
DENI068,4,13,7,,5,,0.18
DENI068,5,17,9,,7,,0.17
DENI068,6,16,9,,5,,0.17
DENI068,7,14,8,,5,,0.17
DENI068,8,13,8,,5,,0.16
DENI068,9,10,6,,5,,0.16
DENI068,10,9,6,,4,,0.15
DENI068,11,9,5,,4,,0.14
DENI068,12,9,5,,3,,0.13
DENI068,13,8,5,,4,,0.12
DENI068,14,9,5,,3,,0.11
DENI068,15,8,4,,3,,0.11
DENI068,16,8,4,,4,,0.1
DENI068,17,8,5,,4,,0.1
DENI068,18,8,4,,6,,0.1
DENI068,19,9,4,,9,,0.1
DENI068,20,9,5,,14,,0.1
DENI068,21,10,5,,27,,0.11
DENI068,22,10,5,,14,,0.12
DENI068,23,10,5,,11,,0.12
