station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,6,3,63,7,,
DENI042,1,7,4,65,7,,
DENI042,2,8,5,61,10,0,
DENI042,3,8,5,64,8,0.1,
DENI042,4,7,4,78,,0.2,
DENI042,5,9,7,69,8,0.2,
DENI042,6,8,6,70,8,,
DENI042,7,6,4,70,7,,
DENI042,8,4,2,74,6,0,
DENI042,9,4,2,71,8,0,
DENI042,10,3,2,66,9,,
DENI042,11,3,2,62,10,0.9,
DENI042,12,3,1,59,10,0.9,
DENI042,13,3,1,59,10,0.3,
DENI042,14,3,1,56,11,,
DENI042,15,4,1,68,7,0.6,
DENI042,16,3,1,66,10,0.1,
DENI042,17,3,1,66,14,0.3,
DENI042,18,4,2,66,15,0.2,
DENI042,19,6,3,65,12,0.5,
DENI042,20,7,3,68,13,0.5,
DENI042,21,5,2,67,14,0.5,
DENI042,22,5,2,,5,,
DENI042,23,6,2,72,5,,
DENI068,0,9,4,,12,,0.04
DENI068,1,7,4,,11,,0.05
DENI068,2,10,5,,12,,0.06
DENI068,3,11,6,,12,,0.07
DENI068,4,9,5,,10,,0.08
DENI068,5,12,8,,25,,0.09
DENI068,6,11,7,,32,,0.11
DENI068,7,9,5,,24,,0.13
DENI068,8,6,3,,22,,0.14
DENI068,9,6,3,,26,,0.15
DENI068,10,6,2,,24,,0.16
DENI068,11,5,2,,25,,0.18
DENI068,12,4,2,,30,,0.19
DENI068,13,4,2,,26,,0.2
DENI068,14,5,2,,23,,0.21
DENI068,15,5,2,,25,,0.21
DENI068,16,6,3,,46,,0.23
DENI068,17,4,2,,24,,0.23
DENI068,18,5,2,,24,,0.23
DENI068,19,8,4,,18,,0.23
DENI068,20,7,3,,11,,0.22
DENI068,21,5,3,,12,,0.2
DENI068,22,4,2,,,,0.19
DENI068,23,5,2,,8,,0.18
