station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,5,32,12,,
DENI042,1,7,5,29,12,,
DENI042,2,7,4,30,9,,
DENI042,3,6,4,30,8,,
DENI042,4,6,4,,8,,
DENI042,5,7,5,25,8,,
DENI042,6,7,5,21,9,,
DENI042,7,7,5,26,8,,
DENI042,8,8,6,28,15,,
DENI042,9,10,7,43,14,,
DENI042,10,10,8,66,7,,
DENI042,11,14,12,86,3,,
DENI042,12,13,11,89,3,0,
DENI042,13,13,11,88,3,0.1,
DENI042,14,13,11,87,4,,
DENI042,15,14,11,88,4,0.1,
DENI042,16,13,10,88,4,0.3,
DENI042,17,12,10,86,5,0.4,
DENI042,18,13,10,81,7,0.6,
DENI042,19,12,10,82,6,0.4,
DENI042,20,13,11,82,5,0,
DENI042,21,14,12,80,5,0.1,
DENI042,22,15,12,72,,,
DENI042,23,14,12,66,7,,
DENI068,0,20,14,,27,,0.21
DENI068,1,14,9,,21,,0.23
DENI068,2,13,9,,19,,0.25
DENI068,3,11,7,,19,,0.26
DENI068,4,10,6,,,,0.27
DENI068,5,10,6,,17,,0.26
DENI068,6,9,5,,19,,0.24
DENI068,7,10,6,,20,,0.23
DENI068,8,11,7,,18,,0.23
DENI068,9,13,7,,17,,0.22
DENI068,10,12,7,,17,,0.22
DENI068,11,19,12,,11,,0.22
DENI068,12,17,12,,14,,0.22
DENI068,13,18,12,,12,,0.22
DENI068,14,18,12,,20,,0.23
DENI068,15,17,12,,19,,0.24
DENI068,16,18,11,,22,,0.24
DENI068,17,18,11,,36,,0.25
DENI068,18,17,11,,30,,0.26
DENI068,19,18,11,,39,,0.27
DENI068,20,19,13,,25,,0.28
DENI068,21,20,14,,20,,0.29
DENI068,22,22,15,,25,,0.28
DENI068,23,20,14,,21,,0.28
