station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,13,6,45,,,
DENI042,1,11,6,42,5,,
DENI042,2,10,5,37,4,,
DENI042,3,11,5,34,4,,
DENI042,4,9,5,31,6,,
DENI042,5,10,5,24,10,,
DENI042,6,12,6,41,9,,
DENI042,7,11,6,63,7,,
DENI042,8,11,6,67,6,0.5,
DENI042,9,9,5,77,3,,
DENI042,10,9,5,77,3,,
DENI042,11,15,6,77,3,,
DENI042,12,14,7,79,3,0.1,
DENI042,13,14,6,77,4,0,
DENI042,14,12,6,72,7,,
DENI042,15,9,6,62,6,0.1,
DENI042,16,8,6,57,5,0,
DENI042,17,8,6,58,7,,
DENI042,18,8,5,64,5,,
DENI042,19,8,5,61,4,0,
DENI042,20,7,4,59,5,,
DENI042,21,6,2,64,5,,
DENI042,22,9,2,,5,,
DENI042,23,7,2,67,3,0,
DENI068,0,16,7,,17,,0.2
DENI068,1,16,7,,,,0.2
DENI068,2,15,7,,8,,0.19
DENI068,3,15,7,,8,,0.18
DENI068,4,16,7,,9,,0.17
DENI068,5,21,8,,22,,0.17
DENI068,6,22,8,,31,,0.19
DENI068,7,18,7,,27,,0.21
DENI068,8,18,7,,24,,0.22
DENI068,9,14,6,,17,,0.23
DENI068,10,12,6,,18,,0.24
DENI068,11,13,6,,13,,0.25
DENI068,12,16,7,,16,,0.26
DENI068,13,14,7,,13,,0.26
DENI068,14,16,7,,18,,0.26
DENI068,15,15,7,,28,,0.27
DENI068,16,13,7,,29,,0.27
DENI068,17,12,7,,21,,0.28
DENI068,18,11,6,,20,,0.29
DENI068,19,11,6,,13,,0.29
DENI068,20,9,4,,16,,0.29
DENI068,21,8,3,,9,,0.28
DENI068,22,12,3,,9,,0.27
DENI068,23,8,2,,4,,0.24
